fullClauseName,text,cause_of_action_1
六安市生活垃圾分类管理办法第二十五条,实行生活垃圾分类投放管理责任人制度。生活垃圾分类投放管理责任人按照以下规定确定：（一）城市住宅小区，实行物业管理的，物业服务企业为责任人；实行自我管理的，业主委员会为责任人；未实行物业管理且未成立业主委员会的，居民委员会（社区）为责任人。（二）机关、团体、部队、学校、医院以及其他企事业单位的管理区域，本单位为责任人。（三）商场、集贸市场、超市、商铺、住宿、餐饮、展览展销等经营场所，经营管理单位或者个人为责任人。（四）车站、码头、停车场、景区景点、文化体育场馆、公园、广场、娱乐场所等公共场所，经营管理单位为责任人。（五）城市道路及其行人过街桥、人行地下过街通道等附属设施，管理单位为责任人。（六）建设工程的施工现场，施工单位为责任人；尚未开工的建设工程用地，建设单位为责任人。（七）公共水域、河湖及其管理范围，管理单位为责任人。（八）高速公路、公路、高速铁路、铁路，管理单位为责任人。（九）村庄由村民委员会负责。不能确定生活垃圾分类投放管理责任人的，由所在地乡镇人民政府、街道办事处作为责任人或者由其指定责任人。,无对应案由
六安市生活垃圾分类管理办法第二十六条,生活垃圾分类投放管理责任人应当履行以下职责：（一）建立生活垃圾分类日常管理制度，在显著位置公布生活垃圾分类投放规范、收运时间、责任人信息等内容；（二）按照规定设置、清洁和维护生活垃圾分类收集容器，保持容器完好、整洁。（三）开展生活垃圾分类知识宣传，指导、监督产生生活垃圾的单位和个人分类投放生活垃圾。（四）对不符合分类投放要求的行为进行指导、劝阻，及时制止翻拣、混合已分类投放生活垃圾的行为；拒不改正的，及时向所在地城市管理部门报告。（五）将分类投放的生活垃圾交由符合规定条件的生活垃圾分类收集、运输单位收集、运输。（六）发现分类收集、运输单位违反分类收集、运输要求的，及时向所在地城市管理部门或者其他有关部门举报。,无对应案由
六安市生活垃圾分类管理办法第二十七条,对已经分类投放的生活垃圾，应当按照规定分类收集、分类运输、分类处理。,无对应案由
六安市生活垃圾分类管理办法第二十八条,生活垃圾分类收集、运输应当遵守以下规定：（一）根据生活垃圾类别、运输量、作业时间等，配备相应的运输设备和作业人员；使用符合规定的标有生活垃圾类别标志、标识的密闭化车辆，并安装行驶及装卸记录仪。（二）按照规定的时间、频次将分类收集的生活垃圾运输至规定的地点，不得将分类投放的生活垃圾混合收集、运输，不得沿途丢弃、抛洒垃圾，不得滴漏垃圾污水。（三）对分类运输车辆、船舶和生活垃圾压缩转运站设备实行日常养护并规范作业；及时将垃圾收集容器复位，保持生活垃圾收运设施和周边环境清洁。（四）可回收物、有害垃圾实行定期或者预约收集、运输；厨余垃圾、其他垃圾实行每日定时定点收集、运输，因特殊情况确需及时收集、运输的，应当及时收集、运输。（五）建立生活垃圾管理台账，记录生活垃圾来源、种类、数量、去向等。（六）法律、法规规定的其他职责。,无对应案由
六安市生活垃圾分类管理办法第二十九条,生活垃圾分类处理应当遵守下列规定：（一）严格按照国家有关规定和技术标准，分类处理生活垃圾。（二）按照规定配置生活垃圾处理设施设备以及管理人员和操作人员，保持设施设备正常运行。（三）建立生活垃圾处理台账，记录生活垃圾的来源、数量等，并按照规定报送数据、报表等。（四）法律、法规规定的其他职责。鼓励有条件的农贸市场、农产品批发市场、商业综合体等建设符合规定要求的厨余垃圾处理设施，就地就近处理厨余垃圾。鼓励生活垃圾分类处理企业配套建设相应的参观、宣传设施，接待社会公众参观、访问。,无对应案由
六安市生活垃圾分类管理办法第三十条,市、县区人民政府应当将生活垃圾分类管理工作纳入本级政府目标管理绩效考核。根据工作需要，可以委托第三方开展生活垃圾分类情况评估。节约型机关创建和文明城市、文明单位等群众性精神文明创建活动应当将生活垃圾分类工作相关情况纳入评选标准。,无对应案由
六安市生活垃圾分类管理办法第三十一条,城市管理部门和有关部门应当加强对生活垃圾分类工作的监督检查，对管理责任人和从事生活垃圾分类收集、运输、处理服务企业的监督检查情况，应当按照国家和省有关规定及时向社会公开。,无对应案由
六安市生活垃圾分类管理办法第三十二条,城市管理部门应当会同有关部门制定生活垃圾管理应急预案，建立生活垃圾应急处理机制。生活垃圾分类收集、运输和处理企业应当根据生活垃圾管理应急预案的规定，制定相应的应急方案，并报市、县区城市管理部门备案。,无对应案由
六安市生活垃圾分类管理办法第三十三条,实行生活垃圾分类社会监督员制度。县区城市管理部门、乡镇人民政府和街道办事处可以聘请社会监督员，宣传、指导生活垃圾分类，劝阻违反分类管理规定的行为，参与生活垃圾分类的监督等工作。,无对应案由
六安市生活垃圾分类管理办法第三十四条,任何单位和个人发现违反生活垃圾分类管理规定的行为，有权向城市管理部门和有关部门投诉举报，接到投诉举报的部门应当按照规定处理。,无对应案由
六安市生活垃圾分类管理办法第三十五条,违反本办法第十四条第一款规定，建设单位未按照标准配套建设生活垃圾分类收集设施的，按照城乡规划相关法律、法规进行处罚。,无对应案由
六安市生活垃圾分类管理办法第三十六条,违反本办法第二十三条第一款规定，单位和个人未在指定的地点分类投放生活垃圾的，由城市管理部门责令改正；情节严重的，对单位处五万元以上五十万元以下罚款，对个人处五十元以上二百元以下罚款。,无对应案由
六安市生活垃圾分类管理办法第三十七条,各级人民政府和有关部门及其工作人员有下列行为之一的，由有权机关对直接负责的主管人员和其他直接责任人员依法给予处分。（一）未按照规定履行生活垃圾源头减量以及分类投放、收集、运输、处理监督管理职责的。（二）未按照要求落实生活垃圾处理设施建设的。（三）接到相关投诉、举报，未依法调查处理的。（四）其他玩忽职守、滥用职权、徇私舞弊的。,无对应案由
六安市生活垃圾分类管理办法第三十八条,违反本办法规定的行为，有关法律、行政法规已有行政处罚规定的，依照其规定执行；构成犯罪的，依法追究刑事责任。,无对应案由
六安市生活垃圾分类管理办法第三十九条,本办法自2022年5月1日起施行。,无对应案由
