fullClauseName,text,cause_of_action_1
六安市餐厨垃圾管理办法第十二条,餐厨垃圾产生者应当遵守下列规定：（一）按照规定单独收集、分类存放、密闭储存餐厨垃圾；（二）与餐厨垃圾收集、运输单位签订收运服务协议，明确餐厨垃圾收运时间、地点、频次等内容；（三）将餐厨垃圾投入指定地点的专用收集设施，并保持专用收集设施整洁完好和周边环境卫生；（四）建立餐厨垃圾产生台账，真实、完整记录餐厨垃圾的种类、数量、去向等情况；（五）设置油水分离器或者隔油池等污染防治设施的，应当符合生态环境保护的要求并保证其正常使用；（六）按照规定缴纳生活垃圾处理费；（七）法律、法规、规章的其他规定。,无对应案由
六安市餐厨垃圾管理办法第十三条,餐厨垃圾收集、运输单位应当遵守下列规定：（一）按照环境卫生作业标准、规范和收运服务协议约定，及时收运餐厨垃圾，并交由具备相应资质条件的单位进行无害化处理；（二）在餐厨垃圾收集过程中文明作业，作业完成后对收集设施及时保洁、复位，清理作业场地；（三）餐厨垃圾运输应当采用全密闭自动卸载车辆，具有防异味扩散、防遗撒、防渗沥液滴漏功能，安装行驶及装卸记录仪，并与数字化城管信息系统连接；（四）在运输过程中不得沿途丢弃、遗撒餐厨垃圾；（五）建立餐厨垃圾收集、运输台账，真实、完整记录餐厨垃圾的收运时间、种类、数量、去向等情况，并每月向城市管理行政主管部门报送数据和报表；（六）不得擅自停业、歇业，确需停业、歇业的，应当按照规定提前向城市管理行政主管部门报告，经依法批准后方可停业、歇业；（七）法律、法规、规章的其他规定。,无对应案由
六安市餐厨垃圾管理办法第十四条,餐厨垃圾处理单位应当遵守下列规定：（一）按照规定的时间和要求接收餐厨垃圾，并按照国家有关规定和技术标准，处理餐厨垃圾；（二）按照要求和相关安全技术规程，配备餐厨垃圾计量、贮存、处置、监控等设施设备，并保证设施设备运行良好；（三）按照规定处理处置过程中产生的污水、废气、废渣、粉尘等，防止二次污染；（四）保证餐厨垃圾处理场所环境整洁；（五）按照要求配备合格的管理人员及操作人员；（六）对每日进出场站处理的餐厨垃圾进行计量，建立餐厨垃圾处理台账，真实、完整记录餐厨垃圾的处理时间、种类、数量、去向等情况，按照要求将统计数据和报表报送城市管理行政主管部门；（七）按照规定进行环境影响监测，对餐厨垃圾处理设施的性能和环保指标进行检测、评价，并向城市管理行政主管部门报告检测、评价结果；（八）不得擅自停业、歇业，确需停业、歇业的，应当提前向城市管理行政主管部门报告，经依法批准后方可停业、歇业；（九）法律、法规、规章的其他规定。,无对应案由
六安市餐厨垃圾管理办法第十五条,在餐厨垃圾产生、收集、运输、处理过程中，禁止从事下列活动：（一）将餐厨垃圾与其他生活垃圾混合投放；（二）将餐厨垃圾排入雨水、污水排水管道等公共设施和河道等天然水体，或者以其他方式随意倾倒、抛撒、堆放；（三）将餐厨垃圾交由未取得许可的单位或个人收集、运输、处理或者未经许可从事餐厨垃圾收集、运输、处理；（四）将餐厨垃圾作为原料进入食品生产经营环节；（五）利用餐厨垃圾或者餐厨垃圾的提炼物生产加工食品；（六）法律、法规、规章禁止的其他行为。,无对应案由
六安市餐厨垃圾管理办法第十六条,禁止擅自关闭、闲置或者拆除餐厨垃圾处理设施、场所；确有必要关闭、闲置或者拆除的，应当经所在地的市、县级人民政府城市管理行政主管部门商所在地生态环境主管部门同意后核准，并采取防止污染环境的措施。,无对应案由
六安市餐厨垃圾管理办法第十七条,餐厨垃圾收集、运输、处理实行联单管理制度，餐厨垃圾产生者和收集、运输、处理单位在交付和接收餐厨垃圾时，应当如实填写联单相关内容。,无对应案由
六安市餐厨垃圾管理办法第十八条,任何单位和个人有权对餐厨垃圾产生、收集、运输、处理活动中的违法行为进行投诉和举报。城市管理行政主管部门及其他相关行政主管部门应当建立健全餐厨垃圾管理的投诉举报制度，公布投诉举报渠道，对接到的投诉举报依法及时调查处理。,无对应案由
六安市餐厨垃圾管理办法第十九条,城市管理行政主管部门应当依法通过书面检查、实地抽查、现场核定等方式，对餐厨垃圾产生者以及收集、运输、处理单位进行监督检查；被监督检查者应当予以配合，不得妨碍、阻挠监管人员依法行使职权。,无对应案由
六安市餐厨垃圾管理办法第二十条,城市管理行政主管部门应当会同市场监督管理、生态环境等相关部门建立信息共享和执法联动机制，开展餐厨垃圾联合执法行动，及时互通情况，依法查处餐厨垃圾违法行为。,无对应案由
六安市餐厨垃圾管理办法第二十一条,市场监督管理部门在办理食品经营许可证等相关手续时，应当告知餐厨垃圾产生者将餐厨垃圾单独收集、存放，交由符合规定的餐厨垃圾收集、运输单位统一收运，并在日常监督管理中督促落实。,无对应案由
六安市餐厨垃圾管理办法第二十二条,城市管理行政主管部门应当会同有关部门制定餐厨垃圾管理应急预案，建立餐厨垃圾应急处理系统，确保紧急或者特殊情况下餐厨垃圾的正常收集、运输和处理。餐厨垃圾收集、运输、处理单位应当制定餐厨垃圾收集、运输、处理应急方案，并报城市管理行政主管部门备案，确保紧急或者特殊情况下餐厨垃圾正常收集、运输和处理。,无对应案由
六安市餐厨垃圾管理办法第二十三条,违反本办法规定的行为，有关法律、法规、规章已有规定的，从其规定。,无对应案由
六安市餐厨垃圾管理办法第二十四条,违反本办法第十二条第四项规定，餐厨垃圾产生者未按规定建立台账或者对台账弄虚作假的，由城市管理行政主管部门责令限期改正，逾期不改正的，对单位处1000元以上10000元以下罚款；对个人处500元以上1000元以下罚款。违反本办法第十三条第五项、第十四条第六项的规定，餐厨垃圾收集、运输、处理单位未按规定建立台账或者对台账弄虚作假的，由城市管理行政主管部门责令限期改正，逾期不改正的，处5000元以上10000元以下罚款。,无对应案由
六安市餐厨垃圾管理办法第二十五条,各级行政机关及其工作人员在餐厨垃圾管理活动中，玩忽职守、滥用职权、徇私舞弊的，由有关机关依法处理；涉嫌犯罪的，依法追究刑事责任。,无对应案由
六安市餐厨垃圾管理办法第二十六条,居民日常生活中产生的家庭厨余垃圾和农贸市场、农产品批发市场产生的其他厨余垃圾，按照生活垃圾分类管理的规定执行。,无对应案由
六安市餐厨垃圾管理办法第二十七条,本办法自2022年1月1日起施行。,无对应案由
