fullClauseName,text,cause_of_action_1
马鞍山市人民政府规章制定程序规定第十一条,市人民政府有关部门、县区人民政府认为需要制定规章的，应当先行开展调研论证和起草等立法前期工作，并在规定时间内向市人民政府报请下一年度的立项。立项申请应当包括下列内容：（一）规章的名称；（二）制定规章的必要性、可行性、有关背景材料及说明；（三）所要解决的主要问题和拟确立的主要制度；（四）所依据的法律、法规和其他政策规定；（五）调研准备情况及进度安排；（六）需要说明的其他事项。市政府法制机构根据工作需要，可以直接提出规章项目。本市各民主党派、人民团体、公民、法人和其他组织可以向市人民政府提出制定规章的建议。社会公众提出规章制定项目建议的，可以只提出项目名称及制定的主要理由。,无对应案由
马鞍山市人民政府规章制定程序规定第十二条,市政府法制机构应当组织相关部门、专家和政府法律顾问等对制定规章的立项申请和公开征集的规章制定项目建议进行评估论证，拟订市人民政府年度规章立法计划，经市人民政府常务会议审议通过、市委批准后向社会公布。有下列情形之一的，不列入年度规章立法计划：（一）不属于市人民政府立法权限的；（二）法律、法规和部门规章已经有具体规定，无需制定规章的；（三）与上位法相抵触或者不符合党和国家方针政策的；（四）不符合本市经济社会发展实际情况和需要的；（五）立法必要性不充分，或者制定条件尚不成熟的；（六）存在行政管理需要，但能够通过制定行政规范性文件解决的；（七）其他不适宜制定规章的情形。,无对应案由
马鞍山市人民政府规章制定程序规定第十三条,年度规章立法计划应当明确规章的名称、起草单位、审议时间等。年度规章立法计划可以根据实际情况将立法项目分为实施类项目和调研论证类项目。立法条件和时机成熟的，列入实施类项目；确有立法必要但立法条件或者时机暂不成熟的，列入调研论证类项目。对列入调研论证类的项目，起草单位应当积极开展调查研究，形成论证报告，并根据论证情况拟定规章初稿。论证充分的，优先列为下一年度实施类项目；条件成熟的，也可以在本年度提请市人民政府审议。,无对应案由
马鞍山市人民政府规章制定程序规定第十四条,市人民政府应当加强对执行年度规章立法计划的领导。市政府法制机构应当及时跟踪了解年度规章立法计划执行情况，加强组织协调和督促指导。对列入年度规章立法计划的项目，起草单位应当抓紧工作，按照要求上报市人民政府审议；确因特殊原因需要终止起草的，应当向市人民政府提出申请，经批准后，报市政府法制机构备案。年度规章立法计划在执行中可以根据实际情况予以适当调整。确需在当年增加规章项目的，提出增加项目的单位应当按照本规定第十一条的要求报送有关资料，由市政府法制机构进行补充论证，符合立项条件的报市人民政府批准。,无对应案由
马鞍山市人民政府规章制定程序规定第十五条,规章由年度规章立法计划确定的起草单位负责起草。专业性较强的，起草单位可以吸收相关领域的专家参与起草工作，或者通过政府购买服务，委托具备相应条件和能力的教学科研单位、社会组织和专家起草。涉及重要行政管理事项或者全局性、综合性较强的规章，经市人民政府批准可以由市政府法制机构组织起草。,无对应案由
马鞍山市人民政府规章制定程序规定第十六条,起草单位应当成立规章起草小组，制定规章起草工作方案，并抄送市政府法制机构。工作方案应当明确承办机构、工作人员、各阶段任务、完成时限和经费保障等内容。起草单位应当在规章制定计划规定的审议时间前3个月完成起草工作并报送审查；不能按时完成的，应当向市人民政府书面报告，并抄送市政府法制机构。,无对应案由
马鞍山市人民政府规章制定程序规定第十七条,市政府法制机构应当加强对规章起草工作的督促、指导。在规章起草过程中，市政府法制机构可以提前介入，参与有关调研、论证，提出建议和意见。,无对应案由
马鞍山市人民政府规章制定程序规定第十八条,起草规章应当深入调查研究，总结实践经验，广泛听取有关机关、组织和公民的意见，梳理需要解决的主要问题，收集相关资料，提出有针对性的解决措施。听取意见可以采取书面征求意见、座谈会、论证会、听证会等多种形式。起草规章，除依法需要保密的外，应当将规章草案及其说明等向社会公布，征求意见。向社会公布征求意见的期限一般不少于30日。起草单位应当对征求意见的采纳情况、未予采纳的意见及理由等进行反馈。,无对应案由
马鞍山市人民政府规章制定程序规定第十九条,起草规章，涉及社会公众普遍关注的热点难点问题和经济社会发展遇到的突出矛盾，减损公民、法人和其他组织权利或者增加其义务，对社会公众有重要影响等重大利益调整事项的，起草单位应当进行论证咨询，广泛听取有关方面的意见；规章实施后可能引发安全、环境、社会稳定等风险的，应当进行风险评估。起草的规章涉及重大利益调整或者存在重大意见分歧，对公民、法人或者其他组织的权利义务有较大影响，人民群众普遍关注，需要进行听证的，起草单位应当举行听证会听取意见。听证会依照下列程序组织：（一）听证会公开举行，起草单位应当在举行听证会的30日前公布听证会的时间、地点和内容；（二）参加听证会的有关机关、组织和公民对起草的规章，有权提问和发表意见；（三）听证会应当制作笔录，如实记录发言人的主要观点和理由；（四）起草单位应当认真研究听证会反映的各种意见，起草的规章在报送审查时，应当说明对听证会意见的处理情况及其理由。,无对应案由
马鞍山市人民政府规章制定程序规定第二十条,起草规章，涉及市人民政府其他部门的职责或者与其他部门关系紧密的，起草单位应当充分征求其他部门意见。起草单位与其他部门有不同意见的，应当充分协商；经过充分协商不能取得一致意见的，起草单位应当在上报规章草案送审稿（以下简称规章送审稿）时说明情况和理由。,无对应案由
马鞍山市人民政府规章制定程序规定第二十一条,规章草案中涉及重大改革或者重大行政措施的，起草单位应当先向市人民政府专题请示，经批准后再写入规章草案；需报市委批准的，应当按照程序报市委决定。,无对应案由
马鞍山市人民政府规章制定程序规定第二十二条,规章送审稿应当经起草单位法制机构审查和集体讨论决定后，由起草单位主要负责人签署并加盖单位公章，报送市人民政府；联合起草的，应当由各起草单位主要负责人共同签署并加盖各自单位公章后，报送市人民政府。规章送审稿的内容一般应当包括制定目的、法律依据、适用范围、主管部门、具体规范、法律责任、施行日期等。,无对应案由
马鞍山市人民政府规章制定程序规定第二十三条,起草单位向市人民政府报送规章送审稿时，应当提供下列材料：（一）规章送审稿及其说明；（二）规章送审稿条款对照表，属于规章修改项目的，还应当提交修改前后对照文本；（三）所依据的上位法律、政策文本，以及其他地区同类立法项目的相关材料；（四）起草单位法制机构的审查意见；（五）征求意见以及对意见采纳情况的相关材料；（六）开展论证、听证的，提交论证、听证报告以及论证记录、听证会笔录等相关材料；（七）立法调研报告；（八）其他需要提交的材料。规章送审稿的说明应当包括下列内容：（一）立法的必要性、可行性及需要解决的主要问题；（二）起草的依据和过程；（三）规定的主要措施；（四）征求意见、论证、听证及分歧意见协调处理情况；（五）其他需要说明的问题。,无对应案由
马鞍山市人民政府规章制定程序规定第二十四条,起草单位提交的材料不符合规定的，市人民政府办公室可以通知起草单位补正，起草单位应当按照要求在5个工作日内补正相关材料。未按要求补正的，将规章送审稿退回起草单位。,无对应案由
马鞍山市人民政府规章制定程序规定第二十五条,规章送审稿由市政府法制机构负责统一审查。市政府法制机构主要从以下方面对规章送审稿进行审查：（一）是否符合上位法以及党和国家方针政策；（二）是否符合本规定第三条、第四条的规定；（三）是否符合社会主义核心价值观的要求；（四）是否与有关规章协调、衔接；（五）确定的制度及有关管理措施是否必要、可行；（六）是否正确处理有关机关、组织和公民对规章送审稿主要问题的意见；（七）是否符合规章拟定和报审程序要求；（八）是否符合立法技术要求；（九）需要审查的其他内容。,无对应案由
马鞍山市人民政府规章制定程序规定第二十六条,规章送审稿有下列情形之一的，市政府法制机构可以缓办或者退回起草单位，并书面说明理由：（一）存在重大合法性、合理性问题，或者明显不符合国家有关政策的；（二）制定规章的基本条件尚不成熟或者发生重大变化的；（三）有关机构或者部门对规章送审稿规定的主要制度存在较大争议，起草单位未与其充分协商的；（四）未按照规定公开征求意见，或者应当举行听证会而未举行的；（五）上报送审稿不符合本规定第二十二条、第二十三条规定，经催告后逾期未补正的；（六）立法技术上存在重大缺陷，需要作全面调整和修改的；（七）影响立法质量和完成立法工作任务的其他情形。,无对应案由
马鞍山市人民政府规章制定程序规定第二十七条,市政府法制机构应当将规章送审稿或者规章送审稿涉及的主要问题发送有关机关、组织和专家征求意见。有关机关、组织和专家应当按照要求提出明确意见及其理据，逾期不反馈或者不提出明确意见的，视为同意征求意见文稿内容。市政府法制机构可以将规章送审稿或者修改稿及其说明等向社会公布，征求意见。向社会公布征求意见的期限一般不少于30日。,无对应案由
马鞍山市人民政府规章制定程序规定第二十八条,市政府法制机构应当就规章送审稿涉及的主要问题开展调查研究，通过座谈会、现场考察、专题研讨、问卷调查等方式，全面了解实际情况，广泛听取社会各界特别是基层组织、行政相对人和利益相关方的意见。,无对应案由
马鞍山市人民政府规章制定程序规定第二十九条,规章送审稿涉及重大利益调整的，市政府法制机构应当进行论证咨询，广泛听取有关方面的意见。论证咨询可以采取座谈会、论证会、听证会、委托研究等多种形式。起草单位在规章起草过程中，依照本规定应当举行听证会而未举行的，或者在审查阶段新出现需要举行听证会的情形的，市政府法制机构经市人民政府批准，可以举行听证会。举行听证会的，应当依照本规定第十九条第二款规定的程序组织。,无对应案由
马鞍山市人民政府规章制定程序规定第三十条,有关机构或者部门对规章送审稿涉及的主要措施、管理体制、权限分工等问题有不同意见的，市政府法制机构应当进行协调，力求达成一致意见。对有较大争议的重要立法事项，市政府法制机构可以委托有关专家、教学科研单位、社会组织进行评估。经过充分协调不能达成一致意见的，市政府法制机构应当将主要问题、有关机构或者部门的意见和市政府法制机构的意见及时报市人民政府领导协调，或者报市人民政府决定。,无对应案由
马鞍山市人民政府规章制定程序规定第三十一条,市政府法制机构应当认真研究各方面的意见，与起草单位协商后，对规章送审稿进行修改，形成规章草案和对草案的说明。说明应当包括制定规章拟解决的主要问题、确立的主要措施以及与有关部门的协调情况等。规章草案和说明由市政府法制机构主要负责人签署，提出提请市人民政府有关会议审议的建议。,无对应案由
马鞍山市人民政府规章制定程序规定第三十二条,规章草案应当经市人民政府常务会议或者全体会议审议决定。审议规章草案时，一般由市政府法制机构作说明，起草单位作补充说明；主要内容专业性较强的，可以由起草单位作说明。根据规章草案审议需要，可以邀请有关专家、法律顾问、人大代表、政协委员，或者咨询机构、行业协会、中介组织、利益相关方、人民团体等代表列席会议。,无对应案由
马鞍山市人民政府规章制定程序规定第三十三条,规章草案经审议同意后，市政府法制机构应当根据审议意见对规章草案进行修改，形成草案修改稿，报请市长签署命令予以公布。审议未通过的，按照会议决定执行。公布规章的命令应当载明该规章的制定机关、序号、规章名称、通过日期、施行日期、市长署名以及公布日期。,无对应案由
马鞍山市人民政府规章制定程序规定第三十四条,经审议通过的规章，市人民政府办公室应当在市长签署之日起10个工作日内以市人民政府令印发公布，并及时在《马鞍山市人民政府公报》和中国政府法制信息网、市人民政府门户网站以及《马鞍山日报》上全文刊载。在《马鞍山市人民政府公报》上刊登的规章文本为标准文本。,无对应案由
马鞍山市人民政府规章制定程序规定第三十五条,规章应当自公布之日起30日后施行；但是，法律、行政法规另有规定以及公布后不立即施行将有碍规章施行的，可以自公布之日起施行。规章实施相关单位应当在规章施行前做好宣传和实施的准备工作。,无对应案由
马鞍山市人民政府规章制定程序规定第三十六条,规章明确要求市人民政府有关部门对专门事项作出具体规定的，有关部门应当自规章施行之日起6个月内作出规定，规章对具体规定制定期限另有规定的，从其规定。市人民政府有关部门未能在期限内作出具体规定的，应当向市人民政府说明情况。,无对应案由
马鞍山市人民政府规章制定程序规定第三十七条,规章应当自公布之日起30日内，依法报国务院、省人民代表大会常务委员会、省人民政府、市人民代表大会常务委员会备案。,无对应案由
马鞍山市人民政府规章制定程序规定第三十八条,规章的解释权属于市人民政府。规章有下列情形之一的，由市人民政府解释：（一）规章的规定需要进一步明确具体含义的；（二）规章实施过程中对条文内容存在不同意见的；（三）规章制定后出现新的情况，需要明确适用规章依据的。规章实施单位或者其他部门可以向市政府法制机构提出规章解释的建议，并可以附具解释文本草案。规章解释由市政府法制机构参照规章送审稿审查程序提出意见，报请市人民政府批准后公布。规章的解释同规章具有同等效力。,无对应案由
马鞍山市人民政府规章制定程序规定第三十九条,公民、法人和其他组织认为规章违反上位法规定的，可以向市人民政府书面提出建议，由市政府法制机构进行研究并提出处理意见，报市人民政府决定。,无对应案由
马鞍山市人民政府规章制定程序规定第四十条,规章公布施行满1年的，实施单位应当通过调查、评估等方式对其实施情况进行检查，及时发现存在的问题，总结经验，提出改进和完善的意见建议，形成报告后报市政府法制机构。规章有下列情形之一的，市政府法制机构可以要求实施单位组织或者自行组织对规章实施情况进行立法后评估，并把评估结果作为修改、废止有关规章的重要参考：（一）拟列入地方性法规立法计划的；（二）需要进行全面修订或者较大修改的；（三）人大代表、政协委员或者社会公众对规章的内容及实施情况提出较多意见的；（四）其他需要评估的情形。市政府法制机构和实施单位可以委托专业机构开展评估工作。规章实施情况的评估意见应当报告市人民政府。,无对应案由
马鞍山市人民政府规章制定程序规定第四十一条,市人民政府应当根据全面深化改革、经济社会发展需要以及上位法规定，及时组织开展规章清理工作。规章清理由具体实施单位提出初步清理意见，市政府法制机构审查后形成清理结果提请市人民政府审定。规章清理结果应当向社会公布。,无对应案由
马鞍山市人民政府规章制定程序规定第四十二条,规章有下列情形之一的，实施单位或者市政府法制机构应当及时向市人民政府提出修改、废止的建议：（一）不符合上位法规定的；（二）依据的上位法已经修改、废止、失效的；（三）调整对象已经消失，或者规章已不适应全面深化改革和经济社会发展要求的；（四）经立法后评估，认为需要修改、废止的；（五）其他应当修改、废止的情形。规章的修改、废止程序适用本规定的有关规定。规章修改、废止后，应当及时公布。,无对应案由
马鞍山市人民政府规章制定程序规定第四十三条,市政府法制机构在征集市人民政府年度规章立法计划时，应当同时征集由市人民政府作为提案人的地方性法规立法项目。,无对应案由
马鞍山市人民政府规章制定程序规定第四十四条,市人民政府作为提案人的地方性法规的立项，由市政府法制机构统一负责与市人民代表大会有关专门委员会或者市人民代表大会常务委员会有关工作机构进行协商，确定拟报送的地方性法规立法项目，经市人民政府同意后，报送市人民代表大会常务委员会。,无对应案由
马鞍山市人民政府规章制定程序规定第四十五条,市人民政府作为提案人的地方性法规草案的制定程序，按照《马鞍山市人民代表大会及其常务委员会立法程序规定》的相关规定执行；《马鞍山市人民代表大会及其常务委员会立法程序规定》没有规定的，参照本规定执行。,无对应案由
马鞍山市人民政府规章制定程序规定第四十六条,本规定自2018年11月1日起施行。,无对应案由
