fullClauseName,text,cause_of_action_1
铜陵市餐厨垃圾管理办法（铜陵市人民政府令第3号）第十一条,餐厨垃圾收集、运输单位应当履行以下义务：（一）提供的餐厨垃圾专用收集设施标识统一、标准规范；（二）建立餐厨垃圾收集、运输台账，真实、完整记录餐厨垃圾的收运时间、种类、数量、去向等情况，并每月向市和县、区市容环境卫生行政主管部门报送数据和报表；（三）按照环境卫生作业标准、规范和收运服务协议约定，及时收运餐厨垃圾，并运送至市、县市容环境卫生行政主管部门指定的处置场所；（四）用于收集、运输餐厨垃圾的车辆，应当保持密闭整洁，喷涂统一的标识标志，按照要求安装行驶及装卸记录仪，并与本级数字化城管信息系统连接；（五）在餐厨垃圾收集过程中文明作业，作业完成后及时复位收集设施，清理作业场地；（六）在运输过程中不得沿途丢弃、遗撒餐厨垃圾；（七）不得擅自停业、歇业，确需停业、歇业的，按照国家有关规定进行报告，经同意后方可停业、歇业。,无对应案由
铜陵市餐厨垃圾管理办法（铜陵市人民政府令第3号）第十二条,餐厨垃圾处置单位应当遵守以下规定：（一）按照国家有关规定和技术标准，处置餐厨垃圾；（二）按照规定时间和要求接收餐厨垃圾，不得擅自接收本办法适用范围以外的餐厨垃圾；（三）按照要求和相关安全技术规程，配备餐厨垃圾处置设备、设施，保证处置设备、设施安全运行；（四）建立餐厨垃圾处置台账，真实、完整记录餐厨垃圾的处置时间、种类、数量、去向等情况，并每月向市和县、区市容环境卫生行政主管部门报送数据和报表；（五）按照规定进行环境监测，对处置设施、设备的性能和环保指标进行检测、评价；废水、废气、废渣等的排放应符合生态环境保护要求；（六）不得擅自停业、歇业，确需停业、歇业的，按照国家有关规定进行报告，经同意后方可停业、歇业。,无对应案由
铜陵市餐厨垃圾管理办法（铜陵市人民政府令第3号）第十三条,餐厨垃圾产生、收集、运输、处置过程中，禁止下列行为：（一）擅自从事餐厨垃圾经营性收集、运输和处置活动；（二）将餐厨垃圾交由不符合本办法第七条规定的单位收集、运输或者处置；（三）将餐厨垃圾及其加工物作为原料生产、加工食品；（四）使用未经无害化处理的餐厨垃圾饲喂畜禽；（五）随意倾倒、泼洒或者堆放餐厨垃圾；（六）法律、法规、规章规定的其他禁止行为。,无对应案由
铜陵市餐厨垃圾管理办法（铜陵市人民政府令第3号）第十四条,市市容环境卫生行政主管部门应当建立健全餐厨垃圾监管制度，建立信息平台和共享机制。餐厨垃圾管理工作应列入各级政府城市管理和食品安全绩效考核、单位评比的内容。,无对应案由
铜陵市餐厨垃圾管理办法（铜陵市人民政府令第3号）第十五条,市和县、区市容环境卫生行政主管部门应当加强对餐厨垃圾产生、收集、运输、处置活动的监督检查，会同相关部门建立餐厨垃圾管理联动工作机制，依法组织有关部门开展餐厨垃圾联合执法，依法查处餐厨垃圾的违法行为。,无对应案由
铜陵市餐厨垃圾管理办法（铜陵市人民政府令第3号）第十六条,市场监督管理部门在办理食品经营许可证等相关手续时，应当告知餐厨垃圾产生单位将餐厨垃圾单独投放、交由取得符合本办法第七条规定的餐厨垃圾收集、运输单位统一收运，并在日常监管中进行督促。,无对应案由
铜陵市餐厨垃圾管理办法（铜陵市人民政府令第3号）第十七条,市和县、区市容环境卫生行政主管部门应当会同有关部门制定餐厨垃圾管理应急预案，建立餐厨垃圾应急处理系统，确保紧急或者特殊情况下餐厨垃圾的正常收运和处置。餐厨垃圾收集、运输、处置单位应当制定餐厨垃圾污染、设备故障等突发事件应急方案，并报送市和县、区市容环境卫生行政主管部门。,无对应案由
铜陵市餐厨垃圾管理办法（铜陵市人民政府令第3号）第十八条,市和县、区市容环境卫生行政主管部门应当建立餐厨垃圾产生、收集、运输、处置单位信息档案，建立餐厨垃圾信息管理平台，记录日常监督检查结果、违法行为查处等情况，依法将餐厨垃圾管理情况纳入诚信体系建设。,无对应案由
铜陵市餐厨垃圾管理办法（铜陵市人民政府令第3号）第十九条,违反本办法规定的行为，法律、法规已有处罚规定的，从其规定。,无对应案由
铜陵市餐厨垃圾管理办法（铜陵市人民政府令第3号）第二十条,本办法自2020年2月1日起施行。,无对应案由
