fullClauseName,text,cause_of_action_1
铜陵市户外广告和招牌设施设置管理办法第十一条,利用公共场地、公共设施等载体（以下简称公共载体）设置户外商业广告的，载体使用权通过招标、拍卖等公平竞争方式取得。城管部门或者相关管理部门依照有关规定组织实施。招标拍卖公共载体使用权的收入全额上缴财政，按照年度预算安排，用于支付招标拍卖成本、城市公共设施建设、城市管理、公益广告等方面支出。鼓励和引导非公共载体权利人通过招标、拍卖等方式出让户外广告载体使用权。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第十二条,因举办主题宣传、重要会展或者重大活动等需要设置临时户外广告的，应当征得县、区城管部门同意后，按照有关规定办理审批手续。建筑工地围挡可以用于公益广告发布和建设项目宣传。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第十三条,市、县城管部门统一受理大型户外广告设置许可申请，对申请人提交的户外广告设施设计方案、载体使用权、安全保障等方面申请材料进行审查，联合自然资源和规划、住房城乡建设、交通运输、公安等相关部门共同办理。依法须经相关部门同意的，相关部门应当自收到转送材料之日起三个工作日内向市、县城管部门反馈书面意见，逾期不反馈的，视为同意。对符合设置要求且申请材料齐全的，应当自受理申请之日起五个工作日内作出许可决定，依法颁发许可证；需要联合相关部门共同办理的，办理时间不得超过45个工作日；不予许可的，应当书面答复申请人。设置大型户外广告需要履行其他审批手续的，应当按照相关法律、法规规定办理。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第十四条,电子显示牌（屏）大型户外广告设置许可期限自批准之日起最长不得超过5年，其他大型户外广告设置许可期限最长不得超过3年。通过招标、拍卖等公平竞争方式取得公共载体使用权的大型户外广告，其许可期限与使用权期限相同。大型户外广告设置许可期限不得超过设置人使用户外广告设施载体的期限。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第十五条,户外广告设置许可期限届满需要继续设置的，户外广告设施经安全检测合格后，由设置人在许可期限届满30日前向许可机关申请延期。许可机关应当在许可期限届满前作出是否准予延续的决定；逾期未作决定的，视为准予延续。每次延期不得超过1年。通过公平竞争方式取得载体使用权的大型户外广告，其使用权期满后，户外广告设施经安全检测合格后，应当重新按照公平竞争的方式办理。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第十六条,大型户外广告设置人应当遵循以下规定：（一）按照许可的期限、设置地点、使用性质、规格、形式、材质等具体要求进行设置，不得擅自变更；确需变更的，应当按照原办理程序履行变更手续；（二）在户外广告设施上醒目位置标明户外广告设置许可证号；（三）自批准之日起3个月内完成户外广告设施设置；逾期未完成设置的，应当书面告知具体原因；（四）户外广告设施的版面不得空置；（五）法律、法规、规章规定的其它情形。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第十七条,户外广告设施设置人应当按照有关法律、法规、规章的规定发布公益广告。鼓励户外广告设施设置人利用户外商业广告设施发布公益广告，政府可以给予补助。具体补助办法由城管部门另行制定。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第十八条,有下列情形之一的，户外广告设施设置人应当按照规定执行：（一）大型户外广告设置许可期满后不再设置或者申请延期未获得批准的，应当自期满之日起30日内自行拆除户外广告设施并恢复原状；（二）大型户外广告设置许可被撤销、注销的，应当自被撤销、注销之日起15日内自行拆除户外广告设施并恢复原状。因城市规划、建设等公共利益需要拆除许可期限未满的户外广告设施的，许可机关可以依法撤回户外广告设置许可，书面告知设置人限期拆除，并依法给予补偿。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第十九条,设置户外招牌和非大型户外广告设施应当按照户外广告设置规划、城市容貌标准和设置技术规范等要求进行设置。户外招牌和非大型户外广告设施设置人在设置前向县、区城管部门咨询设置要求，县、区城管部门应当及时告知。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第二十条,户外招牌设施不再使用的，设置人应当在5日内自行拆除并恢复原状。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第二十一条,违规设置的户外广告或者招牌设施，其设置人无法确定或者无法联系的，城管部门可以在媒体和设置现场对该户外广告或者招牌设施相关情况以及拟采取的管理措施进行公告。公告期满后，户外广告或者招牌设施仍无人认领的，城管部门可以依法拆除。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第二十二条,户外广告和招牌设施设置人是户外广告和招牌设施日常维护、运行管理、安全检查的责任人，应当依法履行下列规定：（一）对设施进行定期维护，保持设施的安全、整洁、完好、美观。对陈旧、残缺、污损、褪色、变形等影响市容市貌或者危及他人安全、公共安全的设施，应当及时清洁、修复、更新或者拆除；（二）配置夜间照明设施的，科学控制亮度和使用时间，保持照明设施功能完好；（三）设置霓虹灯、电子显示装置等设施的，保持画面显示完整；（四）定期进行检查，在大风、雨雪等灾害性天气来临前及发生后，应当加强对设施的专项安全检查，及时采取加固、断电等必要的安全防范措施；发现有安全隐患的，立即自行整改；（五）设施达到设计使用年限的，应当予以更新，或者自行拆除并且恢复原状；（六）应当依法履行的其他规定。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第二十三条,大型户外广告设置后，户外广告设施设置人应当每年进行安全检测。户外招牌和非大型户外广告设施应当定期进行安全检测。安全检测结果不符合规定的，应当立即整改或者拆除。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第二十四条,城管部门应当建立巡查制度，及时发现、制止违反本办法设置户外广告和招牌设施的行为，督促户外广告和招牌设施设置人履行维护管理、安全保障责任，采取有效措施排除安全隐患，依法查处违法违规行为。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第二十五条,城管部门应当对已设置的户外广告和招牌设施及时建立台账记录，记录设施具体位置、设置效果图、设置时间、设置人及其联系方式等事项。城管部门应当加强对户外广告和招牌设施设置的诚信管理，建立大型户外广告设置管理信用档案。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第二十六条,城管部门、乡镇人民政府、政府派出机构、社区公共服务中心等，应当对户外广告设置规划、城市容貌标准、户外广告和招牌设施设置技术规范等设置要求进行广泛宣传，方便设置人、利害关系人、社会公众查询和监督。鼓励相关行业组织向户外广告和招牌设施制作从业人员普及户外广告和招牌设施设置技术规范。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第二十七条,城管部门应当建立行政执法监督举报制度，公布举报、投诉途径。任何单位和个人发现违规设置户外广告和招牌设施的，或者发现城市管理行政执法人员违反执法行为的，有权向城管部门举报、投诉。城管部门接到举报、投诉后，应当依法及时处理，并将处理情况告知举报、投诉人。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第二十八条,对不符合城市容貌标准、环境卫生标准的户外广告和招牌设施，由城管部门责令有关单位和个人限期改造或者拆除；逾期未改造或者未拆除的，经县级以上人民政府批准，由城管部门依法组织强制拆除，并可处以罚款。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第二十九条,对违反本办法规定的行为，相关法律、法规、规章已有处理规定的，从其规定。,无对应案由
铜陵市户外广告和招牌设施设置管理办法第三十条,本办法自2023年1月1日起施行。,无对应案由
