fullClauseName,text,cause_of_action_1
安徽省建设工程文物保护规定第十一条,进行大型、中型工程建设或在本规定第五条所列地区进行工程建设，建设单位取得建设工程规划许可证后应及时与省文物行政部门或省文物行政部门委托的有关市、县文物行政部门签订文物保护责任书，确定文物保护责任人。建设单位与建设工程承包单位应明确工程施工期间文物保护的责任。,无对应案由
安徽省建设工程文物保护规定第十二条,需要配合建设工程进行的考古发掘工作，由省文物行政部门在勘探工作的基础上提出发掘计划，报经批准后委托具有相应资质的单位承担。未取得考古发掘资质的单位、个人不得进行考古发掘工作。确因建设工期紧迫或者有自然破坏危险，对古文化遗址、古墓葬急需进行抢救性发掘的，由省文物行政部门组织发掘，并同时补办审批手续。,无对应案由
安徽省建设工程文物保护规定第十三条,在工程建设中，任何单位和个人发现文物，应保护现场，立即报告当地文物行政部门。文物行政部门接到报告后，如无特殊情况，应在24小时内派人赶赴现场，采取措施保护文物，并在7个工作日内提出处理意见。文物行政部门可以报请当地人民政府通知公安机关协助保护现场。,无对应案由
安徽省建设工程文物保护规定第十四条,在工程建设中，发现古文化遗址、古墓葬，建设单位应根据考古发掘需要，调整工程部署或允许施工单位顺延工期。如发现特别重要的文物，经省以上文物行政部门认定需要实行就地保护的，已批准的工程用地对文物保护有影响的部分应另行选址。,无对应案由
安徽省建设工程文物保护规定第十五条,配合建设工程考古发掘的文物，应登记造册，妥善保管，按照国家有关规定移交给指定的收藏单位。考古发掘的文物移交，应兼顾考古发掘所在地的市、县博物馆和考古研究、教学单位的需要。,无对应案由
安徽省建设工程文物保护规定第十六条,配合建设工程进行文物调查、勘探、考古发掘和实行原址保护、迁移、重建，所需费用由建设单位承担，列入建设工程预算。预算的定额标准按国家规定执行。费用的使用情况，在该建设工程文物保护任务完成后由省文物行政部门告知建设单位，并依法接受审计监督。,无对应案由
安徽省建设工程文物保护规定第十七条,在建设工程文物保护工作中，有下列情形之一的，由县级以上人民政府或者文物行政部门予以表彰、奖励：（一）执行文物保护法律、法规，保护文物，成绩显著的；（二）为保护文物与违法行为作斗争，事迹突出的；（三）发现文物及时上报或者上交，使文物得到保护的；（四）在文物调查、勘探、考古发掘工作中，成绩显著的；（五）协助追缴流失的文物，事迹突出的。,无对应案由
安徽省建设工程文物保护规定第十八条,文物行政部门、文物保护单位的管理机构、承担文物调查、勘探、考古发掘的单位和其他有关部门及其工作人员，有下列情形之一的，由其上级主管部门责令改正，对主管人员和直接责任人给予行政处分，情节严重的，依法开除公职或者吊销其从业资格：（一）违反本规定，越权审批，不履行职责，造成严重后果的；（二）发现违法行为不查处，造成严重后果的；（三）擅自对建设工程中发现的文物进行鉴定或者予以处理的；（四）隐瞒或者虚报建设工程中文物情况的；（五）贪污、挪用建设工程文物保护费用的。,无对应案由
安徽省建设工程文物保护规定第十九条,有下列行为之一，尚不构成犯罪的，由文物行政部门责令改正；造成严重后果的，按照《中华人民共和国文物保护法》第六十六条的规定处罚：（一）擅自在文物保护单位的保护范围内进行建设工程或者爆破、钻探、挖掘等作业的；（二）在文物保护单位的建设控制地带内进行建设工程，其工程设计未经文物行政部门同意、报规划行政主管部门批准，对文物保护单位的历史风貌造成破坏的；（三）擅自迁移、拆除不可移动文物的。,无对应案由
安徽省建设工程文物保护规定第二十条,在工程建设中发现文物隐匿不报或者拒不上交，尚不构成犯罪，由文物行政部门会同公安机关追缴文物；情节严重的，处5000元以上50000元以下罚款。,无对应案由
安徽省建设工程文物保护规定第二十一条,违反本规定，构成犯罪的，依法追究刑事责任。违反本规定，造成文物灭失、损毁的，依法承担民事责任。,无对应案由
安徽省建设工程文物保护规定第二十二条,本规定自2003年8月1日起施行。,无对应案由
