fullClauseName,text,cause_of_action_1
宣城市法治宣传教育工作规定（试行）第十一条,建立健全领导干部集体学法用法机制，推进领导干部任前法律知识考试制度实施。政府领导班子每年应当举办2期以上法治专题讲座，至少组织1次政府及其部门领导班子成员旁听人民法院庭审，推动领导干部带头学法、模范守法、严格依法履职。结合国家工作人员岗位需要，定期组织法治讲座、法治论坛、法治研讨等活动，推动国家工作人员学法常态化。国家机关在招聘、录用工作人员时应当进行有关法律、法规的知识测试。承担国家工作人员教育培训任务的机构，应当按照规定把宪法、法律、法规列入培训必修课，把法治教育纳入国家工作人员初任培训、任职培训的必训内容。,无对应案由
宣城市法治宣传教育工作规定（试行）第十二条,每年12月份为宣城市机关集中学法月，通过组织集中学法、考法、述法、送法等活动，检验学法成效，促进国家工作人员法治素养提升。,无对应案由
宣城市法治宣传教育工作规定（试行）第十三条,市、县（市、区）人民政府教育行政部门应当将法治教育纳入国民教育体系，推进学校落实法治教育计划、师资、课时和教材，指导、监督学校开展法治教育教学活动。各级各类学校应当明确分管法治宣传教育工作的负责人，组织开展多种形式的法治宣传教育活动，增强学生法治观念和参与法治实践的能力。中小学校应当聘请具有法律工作经验的人员担任法治副校长或者法治辅导员，指导和帮助学校开展法治宣传教育活动。完善学校、家庭、社会相结合的法治宣传教育工作机制，强化青少年法治教育实践基地建设，提高青少年学生的法治意识和法律素质。,无对应案由
宣城市法治宣传教育工作规定（试行）第十四条,支持鼓励工会、共青团、妇联等组织引导职工、青少年、妇女依法维护自身合法权益，履行法定义务，根据自身工作特点开展法治宣传教育活动。,无对应案由
宣城市法治宣传教育工作规定（试行）第十五条,地方性法规、政府规章公开发布后，实施部门应当以多种形式进行宣传、解读，增进社会公众对法规、规章内容的理解。,无对应案由
宣城市法治宣传教育工作规定（试行）第十六条,行政执法主体及其工作人员实施行政许可、行政给付、行政确认等依申请行政行为时，应当开展相关业务的法律、法规、规章和政策的宣传教育。行政执法主体及其工作人员依职权实施行政处罚、行政强制、行政检查等行政行为时，应当对案件事实、证据、程序和法律适用等进行释法析理。行政执法主体、行政复议机构应当定期通过政府网站或者其他互联网政务媒体等发布本系统、本领域典型案例，及时向公众进行法律解读。司法行政部门应当加强以案释法工作的指导和统筹，完善典型案例发布平台和典型案例资源库。,无对应案由
宣城市法治宣传教育工作规定（试行）第十七条,广播、电视、报刊、新媒体等应当加大法治宣传教育力度，设置法治宣传教育专版、专栏、专题，及时刊登、播放法治宣传公益广告和节目。图书馆、博物馆、文化馆等公共文化活动场所应当开展公益法治宣传教育。车站、机场、港口、医院、银行、邮政等管理单位，应当在其管理的公共区域建立法治宣传教育设施，开展多种形式的公益法治宣传教育活动。,无对应案由
宣城市法治宣传教育工作规定（试行）第十八条,市、县（市、区）人民政府有关部门及承担公共管理、公共服务职能的组织，应当通过门户网站、微信公众号、微博等媒体及其在政务服务场所设置的公共查阅室、资料取阅处、信息公告栏、电子信息屏等设施设备，为公民、法人和其他组织提供法治宣传教育服务。加强智慧普法平台建设，利用大数据、云计算、人工智能等技术，促进法治宣传教育资源共建共享，推进法治宣传教育数字化、网络化和智能化。,无对应案由
宣城市法治宣传教育工作规定（试行）第十九条,市、县（市、区）人民政府有关部门应当按照国家和省市有关规定，开展民主法治示范村（社区）创建示范活动和法律明白人、法治家庭、农村学法用法示范户等先进典型选树培育工作，推动基层依法治理，优化基层法律服务供给，推动自治、法治和德治相融合。,无对应案由
宣城市法治宣传教育工作规定（试行）第二十条,鼓励有条件的地区加强法治宣传橱窗、法治文化长廊、法治文化主题广场、法治文化主题公园等基层法治文化公共设施建设，开展群众性法治文化活动。,无对应案由
宣城市法治宣传教育工作规定（试行）第二十一条,司法行政、新闻出版、广播电视、文化和旅游等部门应当加强社会主义法治文化建设，把社会主义法治文化建设纳入公共文化服务体系，鼓励创作推广社会主义法治文化作品，组织开展法治文艺展演展播，法治文艺演出下基层等活动，推进法治文化与地域文化、行业文化、红色文化等融合，丰富“宣法扬德护民兴城”法治文化内涵。,无对应案由
宣城市法治宣传教育工作规定（试行）第二十二条,市、县（市、区）人民政府应当加强法治宣传教育人才队伍建设，优化人才队伍结构，建立健全由法律教育工作者、法律实务工作者等组成的法治宣传教育队伍。鼓励法学专家、法律工作者、法律专业学生等加入法治宣传教育讲师团和普法志愿者队伍，参与有关单位和部门开展的法律咨询、法治讲座、法律援助等活动。,无对应案由
宣城市法治宣传教育工作规定（试行）第二十三条,法治宣传教育的实施情况，应当纳入年度法治建设考核内容。司法行政部门应当定期对本级人民政府有关部门实施普法规划、年度普法计划和普法责任清单的情况开展监督检查。监督检查时，可以邀请人大代表、政协委员和法治监督员等参加；可以委托第三方机构就履行责任制情况、法治宣传教育效果等事项进行评估，评估结果作为考核的重要参考。,无对应案由
宣城市法治宣传教育工作规定（试行）第二十四条,市、县（市、区）人民政府应当定期向同级人民代表大会常务委员会报告法治宣传教育工作，接受监督。,无对应案由
宣城市法治宣传教育工作规定（试行）第二十五条,不履行本规定明确的法治宣传教育职责的，由市、县（市、区）人民政府通报批评，责令限期改正；情节严重的，由有权机关依法对直接负责的主管人员和其他直接责任人员给予处分。司法行政部门同步制发法治宣传教育改进建议书。,无对应案由
宣城市法治宣传教育工作规定（试行）第二十六条,市、县（市、区）人民政府应当按照国家和省的有关规定，对在法治宣传教育工作中作出显著成绩的单位和个人给予表彰或者奖励。,无对应案由
宣城市法治宣传教育工作规定（试行）第二十七条,本规定自2023年12月1日起施行。,无对应案由
