fullClauseName,text,cause_of_action_1
芜湖市建设算力中心城市促进办法第十一条,市、县（市）区人民政府及其有关部门应当推进算力基础设施建设与改造，推动芜湖集群与长三角其他城市和其他枢纽节点城市算力基础设施互联互通，促进长三角城市间算力协同应用，提升算力统筹、智能调度和多样化供给能力。,无对应案由
芜湖市建设算力中心城市促进办法第十二条,算力基础设施建设可以采取政府投资、政企合作、企业投资自建等多种方式；符合条件的各类市场主体和社会资本，有权平等参与投资、建设和运营。法律、法规另有规定的，从其规定。,无对应案由
芜湖市建设算力中心城市促进办法第十三条,鼓励本市国家机关、企业事业单位和法律、法规授权的具有管理公共事务职能的组织使用芜湖集群算力资源，在公共管理和公共服务领域加快算力创新应用，推进社会治理数字化转型，提升城乡管理和服务的智慧化水平。,无对应案由
芜湖市建设算力中心城市促进办法第十四条,市、县（市）区人民政府及其有关部门应当优化算力发展应用环境，推进算力在各行业的融合应用。支持开发面向行业发展需求的算力应用平台或解决方案，加快生产模式变革，促进行业数字化转型升级和降本增效。支持算力企业积极承接长三角地区、中部地区以及其他地区算力应用需求，鼓励相关行业组织开展算力企业交流与产品推广活动，加快推进算力应用产业化发展。,无对应案由
芜湖市建设算力中心城市促进办法第十五条,市、县（市）区人民政府及其有关部门应当推动算力技术应用创新、资源共享和产品研发。鼓励新型智库、企业、高等学校、科研机构和科技团队开展算力应用产学研合作，共建算力联盟、技术创新基地等平台。支持大模型创新算法、多模态数据处理等研究，综合利用芜湖集群算力资源，提升大模型计算的算力利用和数据多样化处理能力，推动数据融合和开发利用。,无对应案由
芜湖市建设算力中心城市促进办法第十六条,支持建设芜湖集群算力公共服务平台，创新算力服务模式，提供普惠易用的算力，实现算力跨区域、跨层级共享和调度。鼓励市场主体通过算力公共服务平台开展算力交易活动。,无对应案由
芜湖市建设算力中心城市促进办法第十七条,市、县（市）区人民政府应当优化算力产业发展环境，支持和引导创新要素向算力企业集聚，并提供从技术孵化到企业、产业以及产业集群的全周期服务，促进算力产业发展。支持利用芜湖集群算力资源建设数据要素创新示范区，组织算力、数据、算法一体化建设，加快培育发展数据要素市场，依法开展公共数据授权运营、数据资产评估、数据跨域（境）流通等活动。,无对应案由
芜湖市建设算力中心城市促进办法第十八条,市、县（市）区人民政府应当通过产业规划、政策支持、直接参与等方式，建立和完善集生产制造、基础设施建设、技术创新、应用开发等于一体的算力产业链，培育具有芜湖特色的算力产业生态体系。支持算力关键核心技术攻关，引导企业、科研机构等提升算力产业上游基础软硬件、核心元器件、关键基础材料和设备的供给水平，重点培育芯片、软件、终端等算力核心产业，加快推进算力在战略性新兴产业的应用和发展。支持和推进算力在农业、制造业、金融、医疗、教育、物流、能源等领域应用和发展，促进场景应用培育和示范推广，支撑传统行业转型发展。,无对应案由
芜湖市建设算力中心城市促进办法第十九条,县（市）区人民政府应当结合本地区算力产业发展情况和资源禀赋，围绕算力核心产业，通过延伸创新链、完善产业链、保障供应链、培育产业集群等方式，促进算力产业协同和供应保障，提高算力产业整体竞争力。,无对应案由
芜湖市建设算力中心城市促进办法第二十条,市、县（市）区人民政府及其有关部门应当支持算力企业发展壮大，加强项目引进力度，培育高新技术企业，鼓励专业化、精细化、特色化、新颖化发展。鼓励算力产业龙头企业带动产业链上的生态合作企业，实现产业集聚发展。支持建设算力产业园区和创新基地，推动算力产业向园区集聚，培育算力产业集群。,无对应案由
芜湖市建设算力中心城市促进办法第二十一条,鼓励企业建设云计算平台，推进各类云计算平台协同建设，激活云计算市场需求。鼓励和支持算力企业加大创新研发投入，加强平台企业间、平台企业与中小微企业间的合作共享，优化平台发展生态，促进算力技术与实体经济融合发展。,无对应案由
芜湖市建设算力中心城市促进办法第二十二条,市人民政府应当统筹财政资金，支持算力基础设施建设、算力发展核心关键技术攻关、产业链构建、重大应用示范和公共服务平台建设等，引导和促进算力产业持续发展。县（市）区人民政府根据需要，在本级财政预算中安排相应资金支持建设算力中心城市。,无对应案由
芜湖市建设算力中心城市促进办法第二十三条,探索建立以“算力券”为核心的产业扶持机制，推行普惠性云服务支持政策，符合条件的市场主体按照规定享受扶持政策，支持市场主体获取多元化优质算力，推进算力产业融合发展。,无对应案由
芜湖市建设算力中心城市促进办法第二十四条,市、县（市）区人民政府应当加强算力基础设施安全风险防御和安全事件处理能力，构建覆盖网络、数据、应用、产业链等一体协同的算力安全保障体系。,无对应案由
芜湖市建设算力中心城市促进办法第二十五条,网络安全和信息化部门会同数据资源管理、公安等部门依法对算力基础设施实行重点保护，明确安全责任主体，建立跨领域、跨部门、政企合作的安全风险防控机制，强化算力基础设施安全保障。建设算力基础设施应当确保其具有支持业务稳定、持续运行的性能，并保证安全技术措施同步规划、同步建设、同步使用。任何组织和个人不得实施非法侵入、干扰、破坏算力基础设施的活动，不得危害算力基础设施安全。,无对应案由
芜湖市建设算力中心城市促进办法第二十六条,市数据资源管理部门应当会同有关部门和机构，加强算力应用安全协调管理，建立健全算力应用安全工作协调机制，强化算力应用监测预警、风险评估和应急处置，提升算力应用安全防护水平，保护应用单位和个人合法权益。,无对应案由
芜湖市建设算力中心城市促进办法第二十七条,芜湖集群数据中心运营者应当加强数据中心安全能力建设，采取措施监测、防御、处置网络安全风险和威胁，保护关键信息基础设施和网络免受攻击、侵入、干扰和破坏，防止网络数据泄露或者被窃取、篡改。芜湖集群数据中心发生重大网络安全事件或者发现重大网络安全威胁时，运营者应当按照有关规定向有关行业主管部门、公安机关报告。,无对应案由
芜湖市建设算力中心城市促进办法第二十八条,市数据资源管理部门应当会同有关部门推进算力应用、数据治理和网络安全合规等相关标准体系建设。支持行业协会、高等学校、科研机构、产业联盟和龙头企业参与标准的制定。,无对应案由
芜湖市建设算力中心城市促进办法第二十九条,市场监管部门会同数据资源管理等部门加强算力领域知识产权保护，探索建立知识产权保护规则和快速维权体系，依法打击知识产权侵权行为。,无对应案由
芜湖市建设算力中心城市促进办法第三十条,鼓励金融机构加强和改进金融服务，支持算力发展应用。鼓励和支持符合条件的算力企业依法进入资本市场融资。鼓励设立算力产业发展基金，引导社会资本投资算力发展应用。,无对应案由
芜湖市建设算力中心城市促进办法第三十一条,市、县（市）区人民政府及其有关部门应当结合算力发展应用重点领域，加强人才培养、引进力度，完善人才引进、培育、使用、评价、激励、服务机制。鼓励和支持芜湖集群数据中心龙头企业与高等学校、科研机构共建人才实训基地、科研中心等。鼓励高等学校结合算力发展需求，推进学科建设，建立校企联合培养机制，进行多元化人才培养，培育算力人才。,无对应案由
芜湖市建设算力中心城市促进办法第三十二条,市人民政府应当将建设算力中心城市纳入政府目标管理绩效考核，完善考核评估指标体系。探索新型监管方式，推行非现场执法、信用监管、应用成效评价、风险预警等新型监管模式，提升监管水平。,无对应案由
芜湖市建设算力中心城市促进办法第三十三条,本办法中下列用语的含义是：（一）算力，是集信息计算力、网络运载力、数据存储力于一体的新型生产力，主要通过算力基础设施向社会提供服务；（二）算力基础设施，是集信息计算力、网络运载力、数据存储力于一体的新型信息基础设施；（三）“源网荷储”一体化，指的是通过优化整合本地电源侧、电网侧、负荷侧资源，以先进技术突破和体制机制创新为支撑，探索构建“电源、电网、负荷、储能”高度融合的新型电力系统发展路径。（四）算力券，是指政府向市场主体免费发放，用于支持其向算力企业购买服务的权益凭证。,无对应案由
芜湖市建设算力中心城市促进办法第三十四条,本办法自2024年4月1日起施行。,无对应案由
