fullClauseName,text,cause_of_action_1
六安市瓶装液化石油气管理办法第十六条,瓶装液化石油气管理部门及其他有关部门在监督管理中发现安全隐患，应当通知瓶装液化石油气经营企业、用户立即采取措施整改。瓶装液化石油气经营企业、有关部门接到任何单位和个人发现瓶装液化石油气安全事故或者安全隐患等情况报告后，应当依法立即处理，不得推诿。不立即采取措施整改，可能威胁公共安全的，瓶装液化石油气管理部门及其他有关部门应当立即依法采取措施整改隐患，有关单位和个人应当予以配合。,无对应案由
六安市瓶装液化石油气管理办法第十七条,瓶装液化石油气用户及相关单位和个人不得有下列行为：（一）使用报废、超期限未检验、检验不合格、无气瓶信息标志或者标志模糊不清等存在安全隐患的气瓶；（二）安装、使用不符合气源要求的燃气燃烧器具；（三）在不具备安全条件的场所使用、存储瓶装液化石油气；（四）燃气燃烧器具的安装、维修不符合国家有关标准；（五）法律、法规、规章禁止的其他行为。,无对应案由
六安市瓶装液化石油气管理办法第十八条,餐饮等行业的生产经营单位使用瓶装液化石油气，应当遵守以下规定：（一）安装可燃气体报警装置，并保障其正常使用；（二）气瓶存放场所、数量，气瓶和燃气燃烧器具的连接等，应当符合有关标准和规范要求；（三）建立健全用气操作规程等制度，明确安全用气责任；（四）接受瓶装液化石油气经营企业的安全检查和安全用气指导，对瓶装液化石油气安全隐患应当立即整改；（五）法律、法规、规章的其他规定。,无对应案由
六安市瓶装液化石油气管理办法第十九条,瓶装液化石油气经营企业确需停业、歇业或者关闭液化石油气的充装站、供应站，应当按照国家和省规定办理相关手续，并事先将受停业、歇业或者关闭液化石油气充装站、供应站影响的区域、时段向社会公告，做好液化石油气设施、设备的维护保养和安全处置等工作。,无对应案由
六安市瓶装液化石油气管理办法第二十条,发生瓶装液化石油气安全事故后，瓶装液化石油气经营企业应当立即启动应急预案，组织抢险抢修，并按照国家有关规定报告当地瓶装液化石油气管理部门及公安、应急管理、消防救援等有关部门。瓶装液化石油气管理部门及公安、应急管理、消防救援等有关部门应当根据各自职责，立即采取措施防止事故扩大，根据有关情况启动应急预案，按照职责权限和事故等级依法开展调查处理。,无对应案由
六安市瓶装液化石油气管理办法第二十一条,瓶装液化石油气管理部门应当会同市场监督管理、城市管理、公安、交通运输、商务、应急管理、消防救援等部门建立健全瓶装液化石油气安全信息通报和执法协作机制，根据各自职责对瓶装液化石油气的违法行为进行查处。,无对应案由
六安市瓶装液化石油气管理办法第二十二条,鼓励瓶装液化石油气经营企业投保气瓶安全责任保险。,无对应案由
六安市瓶装液化石油气管理办法第二十三条,瓶装液化石油气用户及相关单位和个人违反本办法第十七条第二项、第三项、第四项规定，安装、使用不符合气源要求的燃气燃烧器具，在不具备安全条件的场所使用、存储瓶装液化石油气，燃气燃烧器具的安装、维修不符合国家有关标准的，由燃气管理部门责令限期改正；逾期不改正的，对单位可以处十万元以下罚款，对个人可以处一千元以下罚款；造成损失的，依法承担赔偿责任；构成犯罪的，依法追究刑事责任。,无对应案由
六安市瓶装液化石油气管理办法第二十四条,餐饮等行业的生产经营单位违反本办法第十八条第一项规定，未安装可燃气体报警装置，由燃气管理部门和应急管理部门根据各自职责，依据《中华人民共和国安全生产法》予以处罚。,无对应案由
六安市瓶装液化石油气管理办法第二十五条,违反本办法规定的行为，法律、法规、规章已有处罚规定的，依照其规定执行；构成犯罪的，依法追究刑事责任。,无对应案由
六安市瓶装液化石油气管理办法第二十六条,本办法自2025年3月1日起施行。,无对应案由
六安市瓶装液化石油气管理办法第九条,瓶装液化石油气实行实名购气制度。瓶装液化石油气经营企业应当建立用户服务管理系统，与用户签订供用气合同，建立健全用户服务档案，公示业务流程、服务承诺、收费标准和服务热线等信息，按照国家燃气服务标准提供服务。,合同、准合同纠纷 > 合同纠纷 > 供用气合同纠纷
