fullClauseName,text,cause_of_action_1
马鞍山市建筑垃圾管理办法第十五条,施工单位应当加强对建筑工地的管理并采取下列措施：（一）实行建筑垃圾分类管理。施工单位应按工程渣土、混凝土块、砖瓦碎块和其它等四种类型建立建筑垃圾分类收集与存放管理制度，实行分类收集、分类存放、分类处置。（二）减少施工现场建筑垃圾排放。鼓励采用现场泥沙分离、泥浆脱水预处理等工艺，减少工程渣土和工程泥浆排放。（三）在施工现场出入口等部位安装视频监控设备并接入建筑垃圾智能监管平台。（四）施工现场出入口配备洗车槽、车辆冲洗设备和沉淀池，并正常使用。（五）法律、法规、规章要求采取的其他措施。,无对应案由
马鞍山市建筑垃圾管理办法第十六条,施工过程产生零星建筑垃圾的，施工单位应当将施工区域有效隔离，及时处置。确需临时占用街道两侧或公共场所堆放建筑垃圾的，应当到区城市管理部门办理审批手续。村（居）民委员会应当引导村民、居民做好建筑垃圾减量和分类投放工作。物业公司或社区（村民委员会）应当综合考虑便民、交通、建筑垃圾数量等因素，在其管理区域内适当设置零星建筑垃圾临时堆放点，并按本办法的规定及时清运。业主应当将装饰装修房屋中产生的零星建筑垃圾，运至物业公司或社区（村民委员会）指定的临时堆放点统一堆放。无主零星建筑垃圾由所在地的区城市管理部门负责处置。,无对应案由
马鞍山市建筑垃圾管理办法第十七条,运输建筑垃圾，应当遵守下列规定：（一）使用符合本办法规定的车辆运输，接入建筑垃圾智能监管平台并保持正常使用；（二）车辆密闭运输，不得沿途泄漏、遗撒，禁止车轮、车厢带泥行驶；（三）随车携带建筑垃圾处置核准证，按照核定的运输路线和时间行驶；（四）服从场地管理人员指挥，在规定的场所倾卸建筑垃圾；（五）法律、法规及规章的其他规定。,无对应案由
马鞍山市建筑垃圾管理办法第十八条,市城市管理部门应当会同发展改革、自然资源和规划、生态环境、住房城乡建设等部门，根据城市总体规划及国家、省对建筑垃圾管理相关要求，编制建筑垃圾消纳场所专项规划，明确建筑垃圾消纳场所设置布局、规模及建设计划等，报市人民政府批准后实施。编制专项规划应当征求专家和公众的意见，经批准的专项规划纳入城市控制性详细规划。,无对应案由
马鞍山市建筑垃圾管理办法第十九条,建筑垃圾消纳场所的设置，应当符合专项规划。任何单位和个人不得擅自设置建筑垃圾消纳场所。鼓励和支持社会资本参与建设和经营建筑垃圾消纳场所。建立建筑垃圾消纳场所常态化监测机制，消除安全隐患。,无对应案由
马鞍山市建筑垃圾管理办法第二十条,禁止在下列区域设置建筑垃圾消纳场所：（一）基本农田保护区；（二）自然保护区、风景名胜区、森林公园、湿地；（三）饮用水水源保护区；（四）河道、湖泊管理范围内；（五）法律、法规、规章规定的其他区域。,无对应案由
马鞍山市建筑垃圾管理办法第二十一条,建筑垃圾消纳场管理者应当遵守下列规定：（一）不得受纳工业垃圾、生活垃圾和其他有毒有害的垃圾；（二）不得擅自关闭建筑垃圾消纳场所或者拒绝受纳建筑垃圾；（三）实施分区作业，采取围挡、覆盖、喷淋、硬化道路、冲洗等降尘措施；（四）配备摊铺、碾压、降尘、照明、排水、消防等设施设备；（五）纳入建筑垃圾智能监管平台，建立建筑垃圾进场接收和处置台帐，记录入场车辆、消纳数量等情况，并报告城市管理部门；（六）制定防止工程渣土崩滑的工程技术措施，落实环境卫生和安全管理制度，安排专人进行现场管理；（七）法律、法规、规章的其他要求。建筑垃圾消纳场所达到原设计容量或者因其他原因无法继续受纳建筑垃圾的，建筑垃圾消纳场所管理人应当制定封场方案并在停止受纳三十日前报告市城市管理部门。停止受纳后，应当按照封场方案实施封场。,无对应案由
马鞍山市建筑垃圾管理办法第二十二条,大力推进建筑垃圾资源化利用工作，支持优先采用建筑垃圾综合利用产品。鼓励城市道路、公路、铁路的路基施工和海绵城市建设项目优先使用建筑垃圾生产的再生骨料、路基路面材料、砌块、市政工程构配件等新型建材。,无对应案由
马鞍山市建筑垃圾管理办法第二十三条,政府投资项目，在符合技术规范并满足使用功能的前提下，应当优先使用建筑垃圾再生利用产品。,无对应案由
马鞍山市建筑垃圾管理办法第二十四条,任何单位和个人不得伪造、涂改、倒卖、出租、转借或者以其他形式非法转让建筑垃圾处置核准文件。,无对应案由
马鞍山市建筑垃圾管理办法第二十五条,城市管理部门应当会同住房城乡建设、交通运输、公安交警、生态环境等相关部门建立联合执法机制，及时发现和查处建筑垃圾处置违法行为。任何单位和个人发现违反本办法规定处置建筑垃圾的行为，可以向城市管理部门投诉举报。城市管理部门接到投诉举报后，应当依法处理并于五个工作日内向投诉举报人反馈处理结果。,无对应案由
马鞍山市建筑垃圾管理办法第二十六条,城市管理部门会同住房城乡建设、交通运输、公安交警等相关部门建立建筑垃圾智能监管平台，加强对建筑垃圾处置活动的监督管理。相关部门应当按照各自职责向建筑垃圾智能监管平台提供以下信息：（一）城市管理部门提供建筑垃圾处置核准、违法行为查处等方面的信息；（二）住房城乡建设部门提供建设工程施工许可、施工企业诚信记录、施工工地视频监控等方面的信息；（三）交通运输部门提供道路运输许可等方面的信息；（四）公安交警部门提供建筑垃圾运输限行、禁行信息及交通违法行为等方面的信息；（五）其他部门需要提供的信息。,无对应案由
马鞍山市建筑垃圾管理办法第二十七条,城市管理部门应当建立产生、收集、贮存、运输、利用、处置建筑垃圾单位和其他生产经营者信用记录制度，对违法失信的经营者，按照有关规定予以处理。住房城乡建设部门应当将建设单位、施工单位处置建筑垃圾情况纳入建筑业企业信用考核评价体系进行管理。,无对应案由
马鞍山市建筑垃圾管理办法第二十八条,城市管理部门核发建筑垃圾运输经营许可证、建筑垃圾处置核准证等文件，有下列情形之一的，由上级行政机关或者其他有权机关责令纠正，对直接负责的主管人员和其他直接责任人员依法给予行政处分；构成犯罪的，依法追究刑事责任：（一）对不符合法定条件的申请人核发建筑垃圾运输经营许可证、建筑垃圾处置核准证等文件或者超越法定职权核发核准文件的；（二）对符合条件的申请人不予核发建筑垃圾运输经营许可证、建筑垃圾处置核准证等文件或者不在法定期限内核准的。,无对应案由
马鞍山市建筑垃圾管理办法第二十九条,建筑垃圾管理部门的工作人员滥用职权、玩忽职守、徇私舞弊的，依法给予行政处分；涉嫌犯罪的，依法移送司法机关处理。,无对应案由
马鞍山市建筑垃圾管理办法第三十条,违反本办法第十七条规定，有下列行为之一的，由城市管理部门责令改正，按以下规定处罚：（一）车辆密闭不严造成建筑垃圾泄漏、散落或者飞扬的，给予警告，并可处以二百元以上一千元以下罚款；（二）未按照核定的运输路线和时间行驶的，给予警告，并可处以每车一百元以上二百元以下的罚款。,无对应案由
马鞍山市建筑垃圾管理办法第三十一条,违反本办法规定，有下列情形之一的，由城市管理部门责令停止违法行为，限期改正，给予警告，并处以下罚款：（一）违反本办法第十九条、第二十一条规定，擅自设置、关闭建筑垃圾消纳场所，对单位处以五千元以上一万元以下罚款，对个人处以三千元以下罚款；（二）违反本办法第二十一条规定，建筑垃圾消纳场所受纳工业垃圾、生活垃圾、有毒有害垃圾等非建筑垃圾的，处以五千元以上一万元以下罚款。,无对应案由
马鞍山市建筑垃圾管理办法第三十二条,违反本办法规定的行为，法律、法规、部门规章和省政府规章另有处罚规定的，从其规定。,无对应案由
马鞍山市建筑垃圾管理办法第三十三条,含山县、和县、当涂县、博望区参照本办法执行。,无对应案由
马鞍山市建筑垃圾管理办法第三十四条,本办法自2022年12月1日起施行。,无对应案由
