fullClauseName,text,cause_of_action_1
安徽省重大行政决策程序规定第十九条,省人民政府应当建立决策咨询论证专家库，规范专家库运行管理制度，健全专家诚信考核和退出机制。市、县级人民政府可以根据需要建立决策咨询论证专家库。决策机关没有建立决策咨询论证专家库的，可以使用上级行政机关的专家库。,无对应案由
安徽省重大行政决策程序规定第二十条,决策咨询论证专家库的专家应当具备下列基本条件：（一）拥护党的基本理论、基本路线、基本方略，增强政治意识、大局意识、核心意识、看齐意识，坚定道路自信、理论自信、制度自信、文化自信，坚决维护习近平总书记党中央的核心、全党的核心地位，坚决维护党中央权威和集中统一领导；（二）在所从事的教学、研究、实践等领域具有丰富的经历、较高的知名度和较大的影响力；（三）熟悉相关领域政策法规、技术规范以及行业发展动态，有较强的分析和处理实际问题的能力；（四）热心社会公共事务，有履行职责的必要时间和相应精力；（五）遵纪守法，具有良好的职业道德，未受过纪律处分、政务处分、刑事处罚或者协会的行业处分；（六）开展决策咨询论证所需的其他条件。,无对应案由
安徽省重大行政决策程序规定第二十一条,受委托从事决策咨询论证的专业机构应当具备下列条件：（一）在相关领域具有代表性和权威性，社会信誉良好；（二）有具备相关专业知识和技能的研究力量，有较强的数据采集分析、决策咨询和政策评估经验和能力；（三）在业务关系、机构隶属、资金来源等方面具有独立性，与相关方没有直接利害关系；（四）开展决策咨询论证工作所需的其他条件。,无对应案由
安徽省重大行政决策程序规定第二十二条,决策承办单位组织专家论证，可以采取论证会、书面咨询、委托咨询论证等方式。选择专家、专业机构参与论证，应当坚持专业性、代表性和中立性，注重选择持不同意见的专家、专业机构，不得选择与决策事项有直接利害关系的专家、专业机构。决策承办单位召开专家论证会的，应当邀请5人以上的专家或者专业机构代表参与论证；决策事项涉及面较广、争议较大、特别复杂的，应当邀请的专家或者专业机构代表一般不少于9人。决策承办单位召开专家论证会的，应当提前7日向参与论证的专家、专业机构提供决策草案及其说明、论证重点以及相关材料。,无对应案由
安徽省重大行政决策程序规定第二十三条,决策承办单位应当对专家、专业机构的论证意见归类整理、研究论证，充分采纳合理意见，完善决策草案。决策承办单位可以探索建立专家论证意见反馈机制。,无对应案由
安徽省重大行政决策程序规定第二十四条,决策承办单位应当对下列决策事项进行风险评估：（一）编制重要规划、拟订行政区划调整方案；（二）制定重大产业政策、调整公共产品和公共服务定价标准等；（三）制定或者调整事关公共利益或者社会公众切身利益的重大公共政策和重要改革方案；（四）制定开发利用、保护重要自然资源和文化资源的重大公共政策和措施；（五）决定在本行政区域内实施的重大公共建设项目；（六）其他可能对社会稳定、公共安全等方面造成不利影响的决策事项。按照有关规定已对有关风险进行评价、评估的，不作重复评估。,无对应案由
安徽省重大行政决策程序规定第二十五条,风险评估应当按照下列规定进行：（一）制定风险评估工作方案，明确评估目的、标准、步骤、方法、时限；（二）可以通过舆情跟踪、重点走访、会商分析等方式，运用定性分析与定量分析等方法，对决策实施的风险进行科学预测、综合研判；（三）听取有关部门的意见，形成风险评估报告，明确风险点和风险等级，提出风险防范措施和处置预案。开展风险评估，可以委托专业机构、社会组织等第三方进行。,无对应案由
安徽省重大行政决策程序规定第二十六条,风险评估结果应当作为重大行政决策的重要依据。决策机关认为风险可控的，可以作出决策，并采取有效措施防范化解风险；认为风险不可控的，在采取调整决策草案等措施确保风险可控后，可以作出决策。,无对应案由
安徽省重大行政决策程序规定第二十七条,制定市场准入、产业发展、招商引资、招标投标、政府采购、经营行为规范、资质标准等涉及市场主体经济活动的决策事项，决策承办单位应当对决策草案进行公平竞争审查；决策草案提交决策机关讨论前，决策机关办公厅（室）应当将其送请本级人民政府市场监管部门进行公平竞争审查复审。决策承办单位和市场监管部门进行公平竞争审查，应当遵守国家规定的审查流程，征求利害关系人意见或者向社会公开征求意见，决策草案起草过程中已经征求意见或者按照规定需要保密、限定知悉范围的除外；可以征求专家、法律顾问、专业机构的意见，或者组织专家论证。经审查，应当形成明确的书面审查结论。未进行公平竞争审查或者经审查未通过的，不得提交决策机关讨论。,无对应案由
安徽省重大行政决策程序规定第二十八条,送请公平竞争审查复审，应当提供决策草案及其说明，决策承办单位公平竞争审查结论，有关法律、法规、规章和国家政策等依据。提供材料不符合要求的，市场监管部门可以退回，或者要求补充。送请公平竞争审查复审，应当保证必要的审查时间，一般不少于7个工作日。,无对应案由
安徽省重大行政决策程序规定第二十九条,决策承办单位和市场监管部门应当对送请审查的决策草案中有关市场准入和退出、商品和要素自由流动、影响生产经营成本和生产经营行为等内容，是否符合建设统一市场和公平竞争的规定进行审查。,无对应案由
安徽省重大行政决策程序规定第三十条,经公平竞争审查认为不具有排除、限制竞争效果或者符合例外规定的，可以提交决策机关讨论；具有排除、限制竞争效果的，不予提交决策机关讨论，或者调整至符合相关要求后提交决策机关讨论。,无对应案由
安徽省重大行政决策程序规定第三十一条,决策草案提交决策机关讨论前，决策机关办公厅（室）应当将其送请本级人民政府司法行政部门进行合法性审查。不得以征求意见等方式代替合法性审查。决策草案未经合法性审查或者经审查不合法的，不得提交决策机关讨论。对国家尚无明确规定的探索性改革决策事项，可以明示法律风险，提交决策机关讨论。,无对应案由
安徽省重大行政决策程序规定第三十二条,送请合法性审查，应当提供决策草案及相关材料，包括有关法律、法规、规章等依据和履行决策法定程序的说明等。提供的材料不符合要求的，司法行政部门可以退回，或者要求补充。送请合法性审查，应当保证必要的审查时间，一般不少于7个工作日。,无对应案由
安徽省重大行政决策程序规定第三十三条,合法性审查的内容包括：（一）决策事项是否符合法定权限；（二）决策草案的形成是否履行相关法定程序；（三）决策草案内容是否符合有关法律、法规、规章和国家政策的规定。,无对应案由
安徽省重大行政决策程序规定第三十四条,合法性审查一般采取书面审查的方式。根据实际需要，可以组织调查研究或者通过召开座谈会、听证会、论证会等形式进行；必要时，决策承办单位可以邀请司法行政部门提前介入。,无对应案由
安徽省重大行政决策程序规定第三十五条,司法行政部门应当按照规定时间提出合法性审查意见，并对合法性审查意见负责。在合法性审查过程中，应当组织法律顾问、公职律师提出法律意见，必要时可以听取相关领域专家意见。决策承办单位根据合法性审查意见进行必要的调整或者补充。,无对应案由
安徽省重大行政决策程序规定第三十六条,决策承办单位提交决策机关讨论决策草案，应当报送下列材料：（一）决策草案及其说明等材料；（二）履行公众参与程序的，同时报送社会公众提出的主要意见的研究采纳情况；（三）履行专家论证程序的，同时报送专家论证意见的研究采纳情况；（四）履行风险评估程序的，同时报送风险评估报告等有关材料；（五）履行公平竞争审查程序的，同时报送公平竞争审查意见等有关材料；（六）履行集体讨论决定程序的，同时报送集体讨论研究等有关材料；（七）合法性审查意见；（八）需要报送的其他材料。,无对应案由
安徽省重大行政决策程序规定第三十七条,决策草案由决策机关常务会议或者全体会议讨论。决策机关行政首长在集体讨论的基础上作出决定。讨论决策草案，会议组成人员应当充分发表意见，行政首长最后发表意见。行政首长拟作出的决定与会议组成人员多数人的意见不一致的，应当在会上说明理由。集体讨论决定情况应当如实记录，不同意见应当如实载明。,无对应案由
安徽省重大行政决策程序规定第三十八条,决策机关讨论决策草案，可以根据需要邀请本级人大常委会、政协派员列席会议，也可以根据需要邀请利益相关方、公众代表、专家、法律顾问、媒体、基层群众自治组织代表等列席会议。,无对应案由
安徽省重大行政决策程序规定第三十九条,重大行政决策出台前应当按照规定向同级党委请示报告。决策事项需要报请上级机关批准的，按照有关规定办理。纳入民主协商的决策事项，按照民主协商程序办理。,无对应案由
安徽省重大行政决策程序规定第四十条,决策机关应当通过本级人民政府公报和政府门户网站，以及在本行政区域内发行的报纸等途径，及时公布重大行政决策。对社会公众普遍关心或者专业性、技术性较强的重大行政决策，应当说明公众意见、专家论证意见的采纳情况，通过新闻发布会、接受访谈等方式进行宣传解读。依法不予公开的除外。,无对应案由
安徽省重大行政决策程序规定第四十一条,决策机关应当建立重大行政决策过程记录和材料归档制度，由有关单位将履行决策程序形成的记录、材料及时完整归档。,无对应案由
安徽省重大行政决策程序规定第四十二条,决策机关应当明确决策执行单位和工作要求。决策执行单位应当依法全面、及时、正确执行重大行政决策，并向决策机关报告决策执行情况。,无对应案由
安徽省重大行政决策程序规定第四十三条,决策执行单位发现重大行政决策存在问题、客观情况发生重大变化，或者决策执行中发生不可抗力等严重影响决策目标实现的，应当及时向决策机关报告。公民、法人或者其他组织认为重大行政决策及其实施存在问题的，可以通过信件、电话、电子邮件等方式向决策机关或者决策执行单位提出意见建议。决策执行单位应当就意见建议采纳情况以适当的方式反馈。,无对应案由
安徽省重大行政决策程序规定第四十四条,决策机关应当建立决策执行情况的监督检查制度，对决策执行情况进行跟踪检查、督促催办，定期通报监督检查中发现的问题，并督促整改。,无对应案由
安徽省重大行政决策程序规定第四十五条,有下列情形之一的，决策机关可以组织决策后评估，并确定承担评估具体工作的单位：（一）重大行政决策实施后明显未达到预期效果的；（二）公民、法人或者其他组织提出较多意见的；（三）决策机关认为有必要的。开展决策后评估，可以委托专业机构、社会组织等第三方进行，决策作出前承担主要论证评估工作的单位除外。开展决策后评估，应当注重听取社会公众的意见，吸收人大代表、政协委员、人民团体、基层组织、社会组织参与评估。,无对应案由
安徽省重大行政决策程序规定第四十六条,决策后评估应当形成评估报告。评估报告应当包括下列内容：（一）决策执行的基本情况；（二）决策执行的成本与效益分析；（三）社会公众和利益相关方的评价意见；（四）决策执行中存在的主要问题及其建议；（五）评估结果。决策后评估结果应当作为调整重大行政决策的重要依据。,无对应案由
安徽省重大行政决策程序规定第四十七条,依法作出的重大行政决策，未经法定程序不得随意变更或者停止执行；执行中出现本规定第四十三条规定的情形、情况紧急的，决策机关行政首长可以先决定中止执行；需要作出重大调整的，应当依照本规定履行相关法定程序。,无对应案由
安徽省重大行政决策程序规定第四十八条,决策机关违反本规定的，由上一级行政机关责令改正，对决策机关行政首长、负有责任的其他领导人员和直接责任人员依法追究责任。决策机关违反本规定造成决策严重失误，或者依法应当及时作出决策而久拖不决，造成重大损失、恶劣影响的，应当倒查责任，实行终身责任追究，对决策机关行政首长、负有责任的其他领导人员和直接责任人员依法追究责任。决策机关集体讨论决策草案时，有关人员对严重失误的决策表示不同意见的，按照规定减免责任。,无对应案由
安徽省重大行政决策程序规定第四十九条,决策承办单位或者承担决策有关工作的单位未按照本规定履行决策程序或者履行决策程序时失职渎职、弄虚作假的，由决策机关责令改正，对负有责任的领导人员和直接责任人员依法追究责任。,无对应案由
安徽省重大行政决策程序规定第五十条,决策执行单位拒不执行、推诿执行、拖延执行重大行政决策，或者对执行中发现的重大问题瞒报、谎报或者漏报的，由决策机关责令改正，对负有责任的领导人员和直接责任人员依法追究责任。,无对应案由
安徽省重大行政决策程序规定第五十一条,承担论证评估工作的专家、专业机构、社会组织等违反职业道德和本规定的，予以通报批评，责令限期整改；造成严重后果的，取消评估资格，承担相应责任。,无对应案由
安徽省重大行政决策程序规定第五十二条,按照本规定进行决策的探索性改革事项，未能实现预期目标，但有关单位和个人依照规定程序决策、执行，且尽职尽责、未牟取私利的，不作负面评价，依法免除或者减轻相关责任。,无对应案由
安徽省重大行政决策程序规定第五十三条,县级以上人民政府部门、乡镇人民政府、街道办事处和法律法规授权行使行政管理职能的组织重大行政决策的作出和调整程序，参照本规定执行。,无对应案由
安徽省重大行政决策程序规定第五十四条,本规定自2021年3月1日起施行。,无对应案由
