fullClauseName,text,cause_of_action_1
安徽省自然灾害救助办法第十一条,县级以上人民政府应当建立自然灾害救助所需的医疗、防疫、灾后心理干预、灾情评估等方面的专业人员储备制度，完善专业人员动员机制。,无对应案由
安徽省自然灾害救助办法第十二条,设区的市和县级人民政府应当根据居民人口数量和分布等情况，利用广场、公园、体育场馆、人防工程等公共设施，统筹规划自然灾害应急避难场所，确定自然灾害应急避难场所的维护、管理单位，设置统一、规范的自然灾害应急避难场所标志，向社会公布自然灾害应急避难场所的名称和具体地址。,无对应案由
安徽省自然灾害救助办法第十三条,村民委员会、居民委员会应当按照国家规定设立专职或者兼职自然灾害信息员。自然灾害信息员负责协助县级人民政府应急管理部门和乡镇人民政府、街道办事处开展下列工作：（一）接收和传递自然灾害预警信息；（二）收集、报告自然灾害灾情信息；（三）参与自然灾害应急救助；（四）宣传防灾减灾知识。,无对应案由
安徽省自然灾害救助办法第十四条,水利、自然资源、气象、地震、农业、林业等部门，应当及时将自然灾害预警信息报告本级减灾救灾委员会。减灾救灾委员会应当根据自然灾害预警预报启动自然灾害救助预警响应，采取下列一项或者多项措施：（一）向社会发布规避自然灾害风险的警告，宣传避险常识和技能，提示公众做好自救互救准备；（二）开放应急避难场所；（三）疏散、转移可能遭受自然灾害危害的人员和财产；（四）加强对易受自然灾害危害的村庄、社区以及公共场所的安全保障；（五）责成应急管理等部门做好基本生活救助的准备。,无对应案由
安徽省自然灾害救助办法第十五条,自然灾害发生并达到自然灾害救助应急预案启动条件的，减灾救灾委员会应当启动或者提请本级人民政府启动自然灾害救助应急响应，采取下列一项或者多项措施：（一）立即向社会发布政府的应对措施和政府指导公众可以采取的防范措施；（二）紧急转移安置受灾人员；（三）紧急调拨、运输自然灾害救助应急资金和物资，为需要救助的受灾人员提供基本生活所需的食品、饮用水、衣被、临时住所等；（四）及时为因灾伤病人员提供医疗服务；（五）及时组织受灾地区开展卫生防疫；（六）抚慰受灾人员；（七）处理遇难人员善后事宜；（八）组织受灾人员开展自救互救；（九）组织自然灾害救助捐赠。在自然灾害救助过程中，减灾救灾委员会应当对灾情趋势和救助需求进行动态分析评估，采取相应的救助措施。,无对应案由
安徽省自然灾害救助办法第十六条,对自然灾害应急救助物资和人员，交通运输主管部门应当组织优先运输。经省人民政府批准，运送自然灾害救助物资和人员的车辆通行收费公路的，免交车辆通行费。,无对应案由
安徽省自然灾害救助办法第十七条,储备的自然灾害救助物资不能满足自然灾害应急救助需要的，受灾地区人民政府应急管理部门报经本级人民政府同意，可以组织自然灾害救助物资紧急采购。,无对应案由
安徽省自然灾害救助办法第十八条,在自然灾害应急救助期间，减灾救灾委员会可以紧急征用自然灾害应急救助急需的物资、设备、交通运输工具和场地。自然灾害应急救助工作结束后，应当及时返还，并按照有关规定给予补偿。,无对应案由
安徽省自然灾害救助办法第十九条,自然灾害的灾情稳定前，受灾地区人民政府应急管理部门应当每日逐级上报并及时向社会发布自然灾害造成的人员伤亡、财产损失和自然灾害救助工作动态等情况。自然灾害的灾情稳定后，受灾地区减灾救灾委员会应当组织有关部门、专业机构和专家对自然灾害损失情况进行评估、核定，并向社会发布评估、核定的结果。,无对应案由
安徽省自然灾害救助办法第二十条,自然灾害受灾地区人民政府应当在确保安全的前提下，采取就地安置与异地安置、政府安置与自行安置相结合的方式，对受灾人员进行过渡性安置。鼓励、引导受灾人员自行安置。,无对应案由
安徽省自然灾害救助办法第二十一条,自然灾害受灾地区人民政府应急管理部门负责核查因灾遇难人员的基本情况，对因灾遇难人员的近亲属提供的身份证明等材料进行审核，确定因灾死亡人员的抚慰金发放对象，及时发放抚慰金。,无对应案由
安徽省自然灾害救助办法第二十二条,因自然灾害发生居民住房损毁的，受灾地区人民政府应当在自然灾害危险消除后，制定居民住房恢复重建规划和优惠政策，组织重建或者修缮因灾损毁的居民住房。受灾地区人民政府应急管理部门负责自然灾害损毁居民住房的调查、评估和居民住房恢复重建的组织实施工作。住房城乡建设主管部门应当为居民住房恢复重建提供选址、规划、设计、施工等必要的技术支持。自然资源主管部门应当为居民住房恢复重建提供用地保障。居民住房恢复重建应当因地制宜、经济实用，确保房屋建设质量符合防灾减灾要求。,无对应案由
安徽省自然灾害救助办法第二十三条,自然灾害受灾地区人民政府应当根据居民住房损毁程度、受灾人员经济条件等情况，给予恢复重建住房的居民适当资金和物资补助。补助的具体条件和标准由省人民政府应急管理部门会同财政等有关部门制定，报省人民政府批准后实施。补助的具体条件和标准应当向社会公布。,无对应案由
安徽省自然灾害救助办法第二十四条,恢复重建居民住房的补助对象按照下列程序确定：（一）受灾人员向所在的村民委员会或者居民委员会提出申请，或者由村民小组、居民小组向所在的村民委员会、居民委员会提名。（二）村民委员会、居民委员会组织对申请、提名进行民主评议，确定拟补助的对象。（三）村民委员会、居民委员会将拟补助的对象在其居住的自然村、社区公示，公示期不得少于10日。（四）经公示无异议，或者经村民委员会、居民委员会另行组织的民主评议确定异议不成立的，由村民委员会、居民委员会将拟补助的对象名单、申请或者提名的材料、民主评议意见和其他有关材料提交乡镇人民政府、街道办事处审核。乡镇人民政府、街道办事处应当在10日内完成审核工作。（五）乡镇人民政府、街道办事处将审核意见和村民委员会、居民委员会提交的材料一并报县级人民政府应急管理部门。县级人民政府应急管理部门应当在10日内完成核定工作。（六）县级人民政府应急管理部门确定补助对象和补助资金的数额、补助物资的品种和数量。,无对应案由
安徽省自然灾害救助办法第二十五条,自然灾害受灾地区县级人民政府应急管理部门应当在10月底前，统计当年冬季和次年春季生活困难的受灾人员，统计、评估受灾人员粮食、饮用水、衣被、医疗等基本生活需求，制定救助工作方案，经本级人民政府批准后组织实施。救助工作方案应当报上一级人民政府应急管理部门备案。,无对应案由
安徽省自然灾害救助办法第二十六条,自然灾害救助资金、物资应当无偿用于下列事项：（一）受灾人员的转移安置；（二）受灾人员的基本生活救助；（三）受灾人员的医疗救助；（四）因灾遇难人员亲属的抚慰；（五）受灾地区教育、医疗等公共服务设施的恢复重建；（六）因灾损毁居民住房的恢复重建；（七）自然灾害救助物资的采购、储存和运输；（八）法律、法规、规章规定的其他用途。受灾地区人民政府应急管理部门应当对自然灾害救助资金、物资发放情况登记造册，保存备查。,无对应案由
安徽省自然灾害救助办法第二十七条,政府提供的自然灾害救助资金、物资，社会组织和个人向政府捐赠的无指定意向的自然灾害救助资金、物资，由应急管理部门统一调拨、分配、组织发放。社会组织和个人向政府捐赠的有指定意向的自然灾害救助资金、物资，由应急管理部门按照捐赠人的意向分配、组织发放。红十字会、慈善会、公募基金会等社会组织接受的其他社会组织和个人捐赠的自然灾害救助资金、物资，有指定意向的，按照捐赠人的意向分配、发放；无指定意向的，按照有关规定用于自然灾害救助。,无对应案由
安徽省自然灾害救助办法第二十八条,自然灾害受灾地区人民政府应急管理、财政等部门和有关社会组织应当通过报刊、广播、电视、本单位的网站，或者通过召开新闻发布会，主动向社会公开所接受的自然灾害救助资金和物资的来源、数量及其使用情况。受灾地区村民委员会、居民委员会应当在本组织公布救助对象及其接受的救助资金、物资情况。,无对应案由
安徽省自然灾害救助办法第二十九条,任何组织和个人认为自然灾害救助资金、物资管理使用不当、分配发放不公，均可向国家机关投诉、举报。收到投诉、举报的国家机关有权处理的，应当及时调查、处理；无权处理的，应当及时移交有权处理的机关调查、处理。调查、处理的结果，应当及时向投诉、举报人反馈。县级以上人民政府监察机关、审计机关应当依法对自然灾害救助资金、物资和捐赠的资金、物资的管理使用情况进行监督检查，应急管理、财政等部门和有关社会组织应当予以配合。,无对应案由
安徽省自然灾害救助办法第三十条,行政机关工作人员有下列行为之一的，由任免机关或者监察机关依照法律法规给予处分：（一）迟报、谎报、瞒报自然灾害损失情况，造成后果的；（二）未及时组织受灾人员转移安置，或者在提供基本生活救助、组织恢复重建过程中工作不力，造成后果的；（三）截留、挪用、私分自然灾害救助资金、物资或者捐赠资金、物资的；（四）不及时归还征用的物资、设备、交通运输工具、场地，或者不按照规定给予补偿的；（五）不依法采购自然灾害救助物资的；（六）有滥用职权、玩忽职守、徇私舞弊的其他行为。,无对应案由
安徽省自然灾害救助办法第三十一条,红十字会、慈善会、公募基金会等社会组织工作人员截留、挪用、私分或者以其他形式不当处理自然灾害救助捐赠资金、物资的，由有关机关依法予以处理。,无对应案由
安徽省自然灾害救助办法第三十二条,村民委员会、居民委员会工作人员在自然灾害救助过程中，有下列行为之一的，由乡镇人民政府、街道办事处或者有关部门责令改正：（一）迟报、谎报、瞒报自然灾害损失情况，造成后果的；（二）未按照当地人民政府统一调度，协助开展自然灾害救助工作，造成后果的；（三）利用职务之便，收受、索取财物的；（四）截留、挪用、私分自然灾害救助资金、物资的。,无对应案由
安徽省自然灾害救助办法第三十三条,自然灾害救助物资代储企业，不按照代储协议供应自然灾害救助物资的，由签订协议的应急管理部门解除代储协议，追缴支付的代储补贴资金。自然灾害救助物资代储企业供应的物资不符合产品质量要求的，由产品质量监督管理部门依法予以处罚。,无对应案由
安徽省自然灾害救助办法第三十四条,本办法自2015年6月1日起施行。,无对应案由
