fullClauseName,text,cause_of_action_1
安徽省无障碍环境建设管理办法第十二条,建设单位应当落实建设工程项目的无障碍环境建设要求，在项目方案设计时可以听取残疾人、老年人等社会成员的意见。建设单位组织对建设工程项目进行竣工验收时，应当按照无障碍设施工程建设有关标准对无障碍设施进行验收。国家机关和交通运输、文化、旅游、教育、体育、医疗卫生、金融、邮政、电信等企业、事业单位的公共服务场所竣工验收前，建设单位可以邀请残疾人、老年人等社会成员代表试用体验配套建设的无障碍设施，并听取其相关意见和建议。,无对应案由
安徽省无障碍环境建设管理办法第十三条,对城镇已建成的不符合无障碍设施工程建设标准的道路、公共建筑、公共交通设施、居住建筑、居住区，县级以上人民政府应当在征求相关所有权人、管理人和残疾人、老年人等社会成员代表的意见基础上，制定无障碍改造计划并逐步组织实施；在城市改造过程中同步实施无障碍设施改造与建设。无障碍设施改造由所有权人或者管理人负责。,无对应案由
安徽省无障碍环境建设管理办法第十四条,县级以上人民政府应当优先推进特殊教育、康复、托养、社会福利等机构的无障碍设施建设。县级以上人民政府应当优先推进下列场所的无障碍设施改造：（一）国家机关的公共服务场所；（二）文化、教育、体育、医疗卫生等单位的公共服务场所；（三）交通运输、金融、邮政、电信、商业、旅游等公共服务场所。,无对应案由
安徽省无障碍环境建设管理办法第十五条,城市的主要道路、主要商业区和大型居住区的人行天桥和人行地下通道，应当按照无障碍设施工程建设标准配备无障碍设施。人行道交通信号设施的设置和更新应当符合无障碍设施工程建设标准，并逐步完善无障碍服务功能，适应残疾人、老年人等社会成员通行的需要。,无对应案由
安徽省无障碍环境建设管理办法第十六条,鼓励停车场通过停车位预约、设置可变车位等方式满足残疾人、老年人等社会成员的特殊停车需求。城市大中型公共场所的公共停车场和大型居住区的停车场以及其他需要设置无障碍车位的场所，应当按照无障碍设施工程建设标准，在方便通行的位置按标准设置无障碍停车位，并设置显著的无障碍标识。,无对应案由
安徽省无障碍环境建设管理办法第十七条,公共交通运营单位应当按照下列规定，逐步完善无障碍设施，提供无障碍服务：（一）在公共汽车、城市轨道交通车辆安装语音提示系统、电子字幕报站系统和便于残疾人、老年人等社会成员乘用的辅助设备；（二）在城市主要交通要道和主要停车站点设置符合规定的盲文站牌或者语音提示电子站牌；（三）在机场、车站、港口为残疾人、老年人等社会成员提供购票、候车、托运行李、上下交通工具等无障碍客运服务。鼓励公共汽车、出租车运营单位安排一定比例的无障碍车辆，为残疾人、老年人等社会成员提供交通服务。,无对应案由
安徽省无障碍环境建设管理办法第十八条,视力残疾人携带导盲犬出入公共场所以及搭乘公共交通工具，应当遵守国家有关规定，公共场所工作人员应当按照国家有关规定提供无障碍服务。,无对应案由
安徽省无障碍环境建设管理办法第十九条,设有无障碍设施或者提供无障碍服务的公共场所，所有权人和管理人应当设置规范、清晰的无障碍标志，并对无障碍设施进行管理和保护，有毁损或者故障应当及时进行修复，确保无障碍设施正常使用。无障碍标志应当纳入城市环境和建筑内部的引导标志系统，指明无障碍厕所、电梯、坡道等重要无障碍设施的具体位置。,无对应案由
安徽省无障碍环境建设管理办法第二十条,无障碍设施所有权人或者管理人，应当对无障碍设施进行保护，对故障及时进行维修，确保无障碍设施正常使用。对毁损或者擅自占用无障碍设施或者改变其用途的行为，所有权人和管理人应当及时予以制止或者纠正，并向有关主管部门报告。因城市建设、重大社会公益活动等原因需要临时占用城市道路的盲道等无障碍设施的，应当依法办理临时占用城市道路手续，并设置警示信号或者指示装置。临时占用期满后，应当立即恢复无障碍设施的使用功能。,无对应案由
安徽省无障碍环境建设管理办法第二十一条,县级以上人民政府应当将无障碍信息交流建设纳入信息化建设规划，并采取措施推进信息交流无障碍建设。县级以上人民政府经济和信息化或者数据资源主管部门应当推进无障碍信息技术应用，指导无障碍信息交流平台建设。,无对应案由
安徽省无障碍环境建设管理办法第二十二条,县级以上人民政府及其有关部门发布重要政府信息，应当创造条件为残疾人、老年人等社会成员提供语音和文字提示等信息交流服务。国家机关和其他提供公共服务的单位应当推进涉及残疾人、老年人等社会成员的服务事项网上办理和移动客户端办理，对相关工作人员进行无障碍知识教育和必要的技能培训，并根据需要对残疾人、老年人等社会成员使用相关信息化服务给予指导和帮助。,无对应案由
安徽省无障碍环境建设管理办法第二十三条,国家和本省举办的升学考试、职业资格考试和任职考试的组织单位，应当依照国家规定为残疾人参加考试提供便利。有视力残疾人参加的，应当为其提供盲文试卷、电子试卷，或者由专门工作人员予以协助。,无对应案由
安徽省无障碍环境建设管理办法第二十四条,设区的市级以上人民政府设立的广播电视台应当创造条件，在播出电视节目时加配字幕，每周播放至少一次配播手语的新闻节目。公开出版发行的影视类录像制品应当配备字幕，鼓励公开出版发行的其他录像制品配备字幕。,无对应案由
安徽省无障碍环境建设管理办法第二十五条,县级以上人民政府设立的公共图书馆应当配备盲文读物和有声读物，提供语音读屏、大字阅读设备和软件。政府设立的公共图书馆进行图书数字化建设时，应当利用无障碍技术手段，为残疾人、老年人等社会成员获取信息提供便利。,无对应案由
安徽省无障碍环境建设管理办法第二十六条,残疾人组织的网站应当达到无障碍网站设计标准；设区的市级以上人民政府网站应当达到无障碍网站设计标准，县级人民政府网站、政府公益活动网站，应当逐步达到无障碍网站设计标准。,无对应案由
安徽省无障碍环境建设管理办法第二十七条,举办视力、听力残疾人集中参加的会议、讲座、培训、演出等公共活动，举办单位应当配备解说员、提供字幕或者手语服务。,无对应案由
安徽省无障碍环境建设管理办法第二十八条,国家机关和交通运输、文化、旅游、教育、体育、医疗卫生、金融、邮政、电信等企业、事业单位的公共服务场所，应当创造条件为残疾人、老年人等社会成员提供手语、字幕、语音等服务。,无对应案由
安徽省无障碍环境建设管理办法第二十九条,县级以上人民政府应当加强无障碍环境社区建设工作，推动完善社区文化、体育、养老、医疗卫生等公共服务设施的无障碍服务功能，鼓励老旧居住区加装和改造坡道、扶手、电梯等设施。,无对应案由
安徽省无障碍环境建设管理办法第三十条,县级以上人民政府及其有关部门可以根据实际情况，对需要进行无障碍设施改造的残疾人贫困家庭给予适当补助，帮助其对住宅的相关设施进行改造，提高残疾人的生活质量。,无对应案由
安徽省无障碍环境建设管理办法第三十一条,火警、求助报警、医疗急救、交通事故等紧急呼叫系统，应当逐步完善适合听力和言语残疾人、老年人等社会成员使用的文字信息报警、呼叫功能。,无对应案由
安徽省无障碍环境建设管理办法第三十二条,普通中小学、幼儿园、中等职业学校、技工院校、高等学校应当为残疾学生等提供教育教学等方面的无障碍服务。,无对应案由
安徽省无障碍环境建设管理办法第三十三条,行政机关、社会团体以及基层群众自治组织等组织选举的单位，应当为残疾人参加选举提供便利，为视力残疾人提供盲文选票或者其他合理便利。,无对应案由
安徽省无障碍环境建设管理办法第三十四条,住房和城乡建设、城市管理、发展改革、自然资源、经济和信息化、民政、教育、公安、交通运输、文化和旅游、广播电视等有关部门应当通过开展监督检查、调查评估和征求社会意见等方式，加强对无障碍环境建设工作的监督管理和指导，对发现的问题及时予以纠正或者要求限期改正。,无对应案由
安徽省无障碍环境建设管理办法第三十六条,机动车、非机动车违反停车规定，占用盲道、坡道等无障碍设施的，由公安、城市管理等有关部门依据职责责令改正；妨碍通行的，按照《中华人民共和国道路交通安全法》等法律法规的规定给予处罚。,无对应案由
安徽省无障碍环境建设管理办法第三十七条,无障碍环境建设主管部门工作人员滥用职权、玩忽职守、徇私舞弊的，依法给予处分；构成犯罪的，依法追究刑事责任。,无对应案由
安徽省无障碍环境建设管理办法第三十八条,违反本办法规定的行为，法律法规已有规定的，从其规定。,无对应案由
安徽省无障碍环境建设管理办法第三十九条,本办法自2020年5月1日起施行。,无对应案由
安徽省无障碍环境建设管理办法第三十五条,无障碍设施的所有权人或者管理人未对无障碍设施进行保护和及时维修，导致无法正常使用的，由有关主管部门责令限期维修；造成使用人人身、财产损害的，无障碍设施的所有权人或者管理人应当承担赔偿责任。,侵权责任纠纷 > 侵权责任纠纷 > 违反安全保障义务责任纠纷 > 经营场所、公共场所的经营者、管理者责任纠纷
