fullClauseName,text,cause_of_action_1
安徽省公共机构节能办法第十二条,公共机构应当实行能源消费计量制度，对新建建筑按照用能种类、用能系统进行分户、分类、分项计量；对既有建筑结合节能改造计划，逐步做到分户、分类、分项计量。公共机构应当指定专人负责本单位水、电、气、煤、油等能源消费统计工作，如实记录能源消费计量原始数据，并进行收集、整理和汇总，建立统计台账，按照国家规定向本级人民政府机关事务管理机构报送能源消费状况报告。,无对应案由
安徽省公共机构节能办法第十三条,县级以上人民政府机关事务管理机构应当会同发展改革、财政、住房城乡建设、统计等部门，按照管理权限，结合本级公共机构能源消耗综合水平、特点，分类制定、公布本级不同行业、不同系统公共机构能源消耗定额，并监督公共机构在能源消耗定额范围内使用能源。财政部门应当根据公共机构能源消耗定额制定能源消耗支出标准。,无对应案由
安徽省公共机构节能办法第十四条,公共机构应当在核定的能源消耗定额范围内使用能源，并对能源消耗状况进行实时监测，定期进行能源消耗分析，加强能源消耗支出管理；超过能源消耗定额使用能源的，应当向本级人民政府机关事务管理机构作出说明。,无对应案由
安徽省公共机构节能办法第十五条,公共机构应当按照国家有关强制采购或者优先采购的规定，采购列入节能产品、设备政府采购名录和环境标志产品政府采购名录中的产品、设备，不得采购国家明令淘汰的用能产品、设备。,无对应案由
安徽省公共机构节能办法第十六条,县级以上人民政府负责审批或者核准固定资产投资项目的部门，应当严格控制公共机构建设项目的建设规模和标准，统筹兼顾节能投资和效益，对建设项目进行节能评估和审查；对未通过节能评估和审查的项目，不得批准或者核准建设。,无对应案由
安徽省公共机构节能办法第十七条,县级以上人民政府机关事务管理机构应当会同发展改革、财政、住房城乡建设等部门，对本级公共机构既有建筑的建设年代、结构形式、用能系统、能耗指标等进行调查统计和分析，制定本级公共机构既有建筑节能改造计划，并组织实施。,无对应案由
安徽省公共机构节能办法第十八条,公共机构应当按照国家有关规定进行能源审计，对本单位用能系统、设备的运行及使用能源情况进行技术和经济性评价，并根据审计结果采取提高能源利用效率的措施。,无对应案由
安徽省公共机构节能办法第十九条,公共机构应当建立、健全本单位节能运行管理制度和用能系统操作规程，在重点用能系统、设备的操作岗位配备专业技术人员，定期进行用能系统和设备的运行调节、维护保养、巡视检查，推行低成本或无成本节能措施。,无对应案由
安徽省公共机构节能办法第二十条,公共机构应当推广、应用节能新产品、新技术，加快淘汰高能耗用能产品、设备。,无对应案由
安徽省公共机构节能办法第二十一条,鼓励公共机构采用合同能源管理方式，委托专业的节能服务机构进行节能诊断、设计、融资、改造和运行管理。,无对应案由
安徽省公共机构节能办法第二十二条,公共机构实施节能改造，应当进行能源审计和投资效益分析，明确节能指标，并在节能改造后采用计量方式对节能指标进行考核和综合评价。,无对应案由
安徽省公共机构节能办法第二十三条,县级以上人民政府机关事务管理机构应当会同发展改革、财政、住房城乡建设等部门，整合公共机构办公用房、设施设备等资源，优化配置，减少重复建设，提高利用效率，降低能源消耗。,无对应案由
安徽省公共机构节能办法第二十四条,公共机构新建建筑或对既有建筑维修改造，应当严格执行国家有关建筑节能设计、施工、调试、竣工验收等方面的规定和标准，根据当地地理气候条件，优先选用节能效果显著的新材料、新产品、新技术，安装和使用太阳能等可再生能源利用系统。,无对应案由
安徽省公共机构节能办法第二十五条,公共机构应当加强内部信息化、网络化建设，推行电子政务，合理控制会议数量与规模，建立健全电视电话会议、视频会议等系统，降低能源消耗。,无对应案由
安徽省公共机构节能办法第二十六条,公共机构应当采取下列措施，加强用能管理：（一）加强办公用电管理，建立用电巡查制度，减少空调、计算机、复印机等用电设备的待机时间，及时关闭用电设备；（二）执行国家有关空调室内温度控制的规定，改进空调运行管理，提高空调能效水平；（三）根据需要对燃煤、燃油、燃气锅炉进行节能检测和改造，提高能源利用效率；（四）对电梯系统实行智能化控制，合理设置电梯开启的数量、楼层和时间，加强运行调节和维护保养，提倡五层以下（含五层）不乘坐电梯；（五）办公建筑应当充分利用自然采光，使用高效节能照明灯具，优化照明系统设计，采用限时开启、间隔开灯等方式改进电路控制，推广、应用智能调控装置，严格控制建筑物外部泛光照明以及外部装饰用照明；（六）对网络机房、食堂、开水间、锅炉房等部位的用能实行重点监测，采取有效措施降低能耗；（七）加强供用水设备设施的检查和维护保养。,无对应案由
安徽省公共机构节能办法第二十七条,公共机构应当采取下列措施，加强公务车辆节能管理：（一）对公务车辆实行编制管理，控制车辆保有数量；（二）按照规定的标准配备公务车辆，优先选用低能耗、低污染、使用清洁能源的车辆，严格执行车辆报废制度；（三）按照规定用途使用公务车辆；（四）制定公务车辆节能驾驶规范，执行公务车辆定点加油、定点维修等制度；（五）定期公布单车行驶里程和耗油量状况，推行单车能耗核算和节油奖励。推进公务用车服务社会化，加快机关班车、接待用车和公务车辆使用制度改革，鼓励工作人员利用公共交通工具、非机动交通工具出行。,无对应案由
安徽省公共机构节能办法第二十八条,县级以上人民政府机关事务管理机构应当建立公共机构节能考核激励机制，制定公共机构节能考核评价办法，对本级公共机构节能措施落实和节能目标完成情况进行考核评价。各级教育、科技、文化、卫生、体育等系统主管部门负责本级系统内公共机构节能工作的考核评价。公共机构节能目标完成情况，应当作为文明单位评选的重要依据，并可以作为对公共机构领导班子和领导干部综合考核评价的内容。节能考核结果应当向社会公布。,无对应案由
安徽省公共机构节能办法第二十九条,县级以上人民政府机关事务管理机构应当会同有关部门，加强对本级公共机构节能工作的监督检查。监督检查的内容包括：（一）年度节能目标和实施方案的制定、落实情况；（二）能源消费计量、监测和统计情况；（三）能源消耗定额执行情况；（四）节能管理制度建立和执行情况；（五）能源管理岗位确定以及能源使用责任制管理的落实情况；（六）用能系统和设备节能运行情况；（七）开展能源审计情况；（八）开展节能宣传教育情况；（九）本办法第二十六条、第二十七条规定的节能措施落实情况。,无对应案由
安徽省公共机构节能办法第三十条,公共机构违反规定用能、造成能源浪费的，由本级人民政府机关事务管理机构会同有关部门下达节能整改意见书。公共机构应当按照整改意见书的要求进行整改，并将整改结果书面报告本级人民政府机关事务管理机构。本级人民政府机关事务管理机构应当对整改情况进行监督检查。,无对应案由
安徽省公共机构节能办法第三十一条,公共机构的节能工作应当接受社会监督。任何单位和个人都有权举报公共机构浪费能源的行为。县级以上人民政府机关事务管理机构应当建立举报制度，公布举报电话号码、通讯地址或者电子邮件地址等，接受社会公众对公共机构浪费能源行为的举报，并及时调查处理。,无对应案由
安徽省公共机构节能办法第三十二条,公共机构有下列行为之一的，由本级人民政府机关事务管理机构会同有关部门责令限期改正；逾期不改正的，予以通报，并由有关部门对公共机构负责人依法给予处分：（一）未制定年度节能目标和实施方案，或者未按照规定将年度节能目标和实施方案备案的；（二）未实行能源消费计量制度，或者新建建筑未按照用能种类、用能系统实行分户、分类、分项计量的；（三）未对能源消耗状况进行实时监测的；（四）未指定专人负责能源消费统计，或者未如实记录能源消费计量原始数据，建立统计台账的；（五）未按照要求报送能源消费状况报告的；（六）超过能源消耗定额使用能源，未向本级人民政府机关事务管理机构作出说明的；（七）未确定能源管理岗位，或者未在重点用能系统、设备操作岗位配备专业技术人员的；（八）未按照规定进行能源审计，或者未根据审计结果采取提高能源利用效率措施的；（九）拒绝、阻碍节能监督检查的。公共机构超过能源消耗定额使用能源，不能说明理由的，除按照前款规定处理外，由本级人民政府财政部门减少下一年度核拨给该单位的财政资金。,无对应案由
安徽省公共机构节能办法第三十三条,公共机构不执行节能产品、设备政府采购名录，未按照国家有关强制采购或者优先采购的规定采购列入节能产品、设备政府采购名录中的产品、设备，或者采购国家明令淘汰的用能产品、设备的，由政府采购监督管理部门给予警告，可以并处2000元以上10000元以下的罚款；对直接负责的主管人员和其他直接责任人员依法给予处分，并予通报。,无对应案由
安徽省公共机构节能办法第三十四条,负责审批或者核准固定资产投资项目的部门对未通过节能评估和审查的公共机构建设项目予以批准或者核准的，对直接负责的主管人员和其他直接责任人员依法给予处分。公共机构开工建设未通过节能评估和审查的建设项目的，由有关部门依法责令限期整改；对直接负责的主管人员和其他直接责任人员依法给予处分。,无对应案由
安徽省公共机构节能办法第三十五条,公共机构违反规定超标准、超编制购置公务用车或者拒不报废高耗能、高污染车辆的，对直接负责的主管人员和其他直接责任人员依法给予处分，并由本级人民政府机关事务管理机构依照有关规定，对车辆采取收回、拍卖、责令退还等方式处理。,无对应案由
安徽省公共机构节能办法第三十六条,机关事务管理机构的工作人员在公共机构节能监督管理中滥用职权、玩忽职守、徇私舞弊的，依法给予处分；构成犯罪的，依法追究刑事责任。,无对应案由
安徽省公共机构节能办法第三十七条,本办法自2011年3月1日起施行。,无对应案由
