fullClauseName,text,cause_of_action_1
马鞍山市城市建设档案管理办法第十一条,市城建档案主管部门应当根据本市信息化发展规划以及档案信息化建设要求，推进城建档案信息化建设。市城建档案管理机构应当运用现代信息技术收集、整理、保管和利用城建档案数字资源，推动城建档案数字资源开放共享，并确保档案数字资源利用安全。,无对应案由
马鞍山市城市建设档案管理办法第十二条,市城建档案管理机构可以根据需要，征集、购买具有典型地方特色或者较高历史、文化、科研价值的城建档案。鼓励档案所有者捐献具有保存价值的城建档案。,无对应案由
马鞍山市城市建设档案管理办法第十三条,市城建档案管理机构以及城建档案形成单位的档案机构，应当按照国家有关规定，配置适宜档案保存的库房和必要设施、设备，建立城建档案安全工作机制，加强城建档案安全风险管理，制定城建档案安全风险管控措施和应急预案，保障城建档案安全。,无对应案由
马鞍山市城市建设档案管理办法第十四条,市城建档案管理机构应当建立城建档案的保护和利用制度。城建档案破损或者变质的，应当及时修复、复制或者采取其他技术处理和抢救措施。,无对应案由
马鞍山市城市建设档案管理办法第十五条,市城建档案管理机构管理的城建档案，应当按规定向社会开放。馆藏档案的开放审核，由市城建档案管理机构会同档案形成单位或者移交单位共同负责。涉及国家秘密的，依法办理。,无对应案由
马鞍山市城市建设档案管理办法第十六条,市城建档案管理机构应当加强城建档案利用服务窗口标准化建设，完善城建档案利用流程，提供便民服务，优化营商环境。单位和个人持有介绍信、工作证或者身份证等合法证明，可以利用已经开放的城建档案。利用档案涉及知识产权、个人信息的，应当遵守有关法律、行政法规的规定。利用城建档案不得擅自抄录、复制，不得勾画、涂改、伪造、变造、损毁和丢失。,无对应案由
马鞍山市城市建设档案管理办法第十七条,市城建档案管理机构可以委托符合条件的档案服务机构，从事档案整理、开发利用、编研以及数字化等服务。受托方在委托方的监督下，建立档案服务管理制度，遵守有关安全保密规定，签订保密协议，确保档案安全。,无对应案由
马鞍山市城市建设档案管理办法第十八条,市城建档案管理机构依托馆藏档案资源，加强城建档案研究，可以采用专题展览、公益讲座、科普教育等形式，宣传、传播城建档案文化。市城建档案管理机构加强与有关部门、高校、科研院所等机构的交流合作，推动城建档案研究成果转化和应用。,无对应案由
马鞍山市城市建设档案管理办法第十九条,建设单位违反本办法第九条规定，未向城建档案管理机构移交建设项目档案的，由市城建档案主管部门责令改正，处1万元以上10万元以下的罚款。法律、法规另有规定的，从其规定。,无对应案由
马鞍山市城市建设档案管理办法第二十条,各县城建档案管理工作参照本办法执行。,无对应案由
马鞍山市城市建设档案管理办法第二十一条,本办法自2024年1月1日起施行。,无对应案由
