fullClauseName,text,cause_of_action_1
芜湖市河湖长制规定第十六条,河湖长对巡查中发现的河湖管理保护存在的问题或者相关违法行为，应当按照以下程序处置：（一）市级、县级河湖长对巡查中发现的问题或者相关违法行为，或者接到相应报告，应当督促本级人民政府相关部门或者下级河湖长依法予以查处或者作其他处理；其中，属于上级人民政府相关部门职责范围的，提请上一级河湖长处理。（二）乡级河湖长对巡查中发现的问题或者相关违法行为，应当督促和协调处理；督促和协调处理无效的，应当及时向该河湖的县级河湖长或者县级河长办报告。（三）村级河湖长在巡查中发现的问题或者相关违法行为，应当予以制止、督促纠正；经劝阻无效的，应当及时向该河湖的乡级河湖长报告。,无对应案由
芜湖市河湖长制规定第十七条,市级、县级河湖长名单应当由本级河长办通过本地主要媒体向社会公告，乡级、村级河湖长名单由所在的县（市）区或者开发区统一公告。,无对应案由
芜湖市河湖长制规定第十八条,河长办负责在河湖岸边显著位置规范设置河湖长公示牌，标明河湖长姓名、职务、联系方式、监督电话、河湖概况、河湖长职责、整治目标和保护要求等内容。河湖长相关信息发生变更的，应当及时予以更新。,无对应案由
芜湖市河湖长制规定第十九条,公民、法人和其他组织发现河湖生态环境保护存在问题时，有权向该河湖的河湖长或者河长办投诉、举报。河湖长或者河长办接到投诉、举报后应当及时处理，并将处理结果及时反馈投诉人、举报人。,无对应案由
芜湖市河湖长制规定第二十条,市、县（市）区和开发区应当按照相关规定向上级报告本行政区域年度河湖长制工作情况。,无对应案由
芜湖市河湖长制规定第二十一条,市、县（市）区人民政府应当将河湖长制工作纳入本级政府目标考核内容，考核结果作为领导干部综合考核评价的依据。开发区参照执行。,无对应案由
芜湖市河湖长制规定第二十二条,总河湖长、副总河湖长可以对未履行职责或者履行职责不力的本级河湖长、成员单位责任人，下级总河湖长、副总河湖长进行约谈，提出限期整改要求。河湖长可以对未履行职责或者履行职责不力的本级成员单位责任人、下一级河湖长进行约谈，提出限期整改要求。,无对应案由
芜湖市河湖长制规定第二十三条,乡级以上河湖长有下列行为之一的，由有关机关依法给予通报批评；造成严重后果的，由有关机关依法给予相应处置：（一）未按照规定履行职责，导致水质恶化、水环境和水生态遭受破坏的；（二）未按照规定及时处理或者报告巡查发现的问题的；（三）未按照规定及时处理投诉、举报的；（四）其他怠于履行河湖长职责的行为。村级河湖长有前款规定行为之一的，按照其与乡镇人民政府、街道办事处签订的责任书承担相应责任。,无对应案由
芜湖市河湖长制规定第二十四条,成员单位有下列行为之一的，由有关机关依法对相关责任人员给予通报批评；造成严重后果的，由有关机关依法给予相应处置：（一）未按照河湖长的要求履行查处或者作其他处理职责的；（二）未落实约谈提出的整改要求的；（三）未按照规定反馈查处或者作其他处理结果的；（四）其他违反本规定的行为。,无对应案由
芜湖市河湖长制规定第二十五条,本规定自2021年3月1日起施行。,无对应案由
