fullClauseName,text,cause_of_action_1
安徽省节能监察办法第十九条,被监察对象对整改通知书或者节能监察意见书有异议的，可以自收到整改通知书或者节能监察意见书之日起20日内，向节能行政主管部门申请复查。节能行政主管部门应当自收到复查申请之日起20日内完成复查工作，并以书面形式将复查结论告知被监察对象。,无对应案由
安徽省节能监察办法第二十条,节能监察人员与被监察对象有利害关系或者其他关系，可能影响监察公正性的，应当回避。被监察对象认为节能监察人员应当回避的，可以书面或者口头方式向节能行政主管部门或者节能监察机构提出。,无对应案由
安徽省节能监察办法第二十一条,被监察对象对整改通知书有异议，要求听证的，节能行政主管部门应当举行听证。,无对应案由
安徽省节能监察办法第二十二条,节能监察经费列入同级财政预算。节能监察机构实施节能监察不得向被监察对象收取费用。,无对应案由
安徽省节能监察办法第二十三条,节能行政主管部门和节能监察机构不得泄露被监察对象的技术秘密和商业秘密，不得利用工作之便谋取不正当利益，不得进行影响公正执法的行为。,无对应案由
安徽省节能监察办法第二十四条,违反本办法规定，被监察对象未如实提供相关资料的，由节能行政主管部门给予警告，责令限期改正。,无对应案由
安徽省节能监察办法第二十五条,被监察对象收到整改通知书无异议或者经复查后，异议不成立的，应当在规定的期限内进行整改；无正当理由不按要求整改或者经整改仍达不到要求的，由节能行政主管部门按下列规定提出意见，报请本级人民政府按照规定的权限处理：（一）对新建国家禁止的高耗能工业项目的，责令停建、停止投入生产或者停止使用；（二）对超过单位产品能耗限额标准用能的，责令停业整顿或者关闭。,无对应案由
安徽省节能监察办法第二十六条,节能行政主管部门、节能监察机构及节能监察人员有下列行为之一的，对直接负责的主管人员和其他直接责任人员依法给予行政处分：（一）向被监察对象收取费用的；（二）泄露被监察对象的技术秘密和商业秘密的；（三）利用工作之便谋取不正当利益的；（四）有其他违法行为的。,无对应案由
安徽省节能监察办法第二十七条,在节能监察过程中，发现被监察对象违反节能法律、法规、规章规定的行为，由有关部门依法处理。,无对应案由
安徽省节能监察办法第二十八条,本办法自2009年10月1日起施行。,无对应案由
