fullClauseName,text,cause_of_action_1
安徽省价格监督检查办法第十一条,经营者应当依法制定属于市场调节的价格，不得有下列违法行为：（一）相互串通，操纵市场价格，损害其他经营者或者消费者的合法权益；（二）除依法降价处理鲜活商品、季节性商品、积压商品等商品外，为了排挤竞争对手或者独占市场，以低于成本的价格倾销，扰乱正常的生产经营秩序，损害国家利益或者其他经营者的合法权益；（三）捏造、散布涨价信息，哄抬价格，推动商品价格过高上涨；（四）利用虚假的或者使人误解的价格手段，诱骗消费者或者其他经营者与其进行交易；（五）提供相同商品或者服务，对具有同等交易条件的其他经营者实行价格歧视；（六）采取抬高等级或者压低等级等手段收购、销售商品或者提供服务，变相提高或者压低价格；（七）违反法律、法规的规定牟取暴利；（八）法律、法规和规章禁止的其他价格违法行为。,无对应案由
安徽省价格监督检查办法第十二条,价格监督以政府监督为主，并充分发挥社会监督和舆论监督的作用。,无对应案由
安徽省价格监督检查办法第十三条,价格行政主管部门应当坚持管理与服务相结合的原则，推进价格诚信建设，指导经营者建立健全价格管理制度，规范价格行为。价格行政主管部门进行价格监督检查，应当坚持预防、教育与处罚相结合的原则，建立事前告知和事后回访制度。,无对应案由
安徽省价格监督检查办法第十四条,价格行政主管部门应当加强执法队伍建设，提高行政执法人员的法制、业务素质。价格行政主管部门的执法人员应当定期接受法制和业务培训、考核，考核不合格的，不得从事价格监督检查工作。,无对应案由
安徽省价格监督检查办法第十五条,价格行政主管部门进行价格监督检查的职责是：（一）宣传价格法律、法规、规章；（二）依法对价格行为实施监督检查；（三）依法对价格违法行为实施行政处罚；（四）指导下级人民政府及其有关部门的定价行为；（五）组织、指导下级价格行政主管部门开展价格监督检查工作；（六）法律、法规和规章赋予的其他职责。,无对应案由
安徽省价格监督检查办法第十六条,价格行政主管部门进行价格监督检查时，可以行使下列职权：（一）询问当事人或者有关人员，并要求其提供证明材料以及与价格违法行为有关的其他资料；（二）查询、复制与价格违法行为有关的账簿、单据、凭证、电子数据、文件及其他资料，核对与价格违法行为有关的银行资料；必要时，可以通过录音、录像、拍照等方式收集有关证据材料；（三）检查与价格违法行为有关的财物；（四）在证据可能灭失或者以后难以获取的情况下，可以依法先行登记保存。,无对应案由
安徽省价格监督检查办法第十七条,被检查者应当如实提供价格监督检查所必需的账簿、单据、凭证、电子数据、文件及其他资料，如实回答询问，不得拒绝或者阻挠检查，不得隐匿、转移、销毁有关证明材料，不得提供虚假资料。其他利害关系人和证明人在接受检查或者查询时应当如实反映情况，不得作虚假陈述。价格行政主管部门及其执法人员不得将依法取得的资料或者了解的情况用于依法进行价格监督检查以外的任何其他目的，不得泄露当事人的商业秘密。,无对应案由
安徽省价格监督检查办法第十八条,价格行政主管部门进行价格监督检查时，发现经营者的违法行为同时具有下列三种情形的，有权责令其暂停相关营业：（一）违法行为情节复杂或者情节严重，经查明后可能给予较重处罚的；（二）不暂停相关营业，违法行为将继续的；（三）不暂停相关营业，可能影响违法事实的认定，采取其他措施又不足以保证查明的。,无对应案由
安徽省价格监督检查办法第十九条,价格行政主管部门的执法人员应当严格按照职责权限和程序进行监督检查。价格行政主管部门的执法人员实施监督检查时，应当有2名以上人员参加，并向当事人主动出示行政执法证件。,无对应案由
安徽省价格监督检查办法第二十条,价格行政主管部门应当指导消费者组织、职工价格监督组织、居民委员会、村民委员会等组织以及消费者，开展与城乡居民生活、生产关系密切的价格行为的监督。价格行政主管部门可以从前款所列组织以及消费者中聘请监督员，对价格行为进行监督。,无对应案由
安徽省价格监督检查办法第二十一条,新闻、出版、广播、电视等单位应当加强价格法律、法规的宣传，披露价格违法行为，对价格行为进行舆论监督。,无对应案由
安徽省价格监督检查办法第二十二条,价格行政主管部门应当建立价格违法行为举报制度，公布举报电话、通信地址或者电子邮件信箱。价格行政主管部门接到价格违法行为的举报后应当受理，对属于职责范围内的举报事项，应当依法调查处理，并在结案后3日内将处理结果告知举报人；对不属于职责范围的，应当及时移送有管辖权的部门调查处理，并告知举报人。,无对应案由
安徽省价格监督检查办法第二十三条,经营者有本办法第八条、第九条、第十条、第十一条规定行为的，由县级以上地方人民政府价格行政主管部门依据《中华人民共和国价格法》、国务院《价格违法行为行政处罚规定》等法律、法规的规定予以处罚。,无对应案由
安徽省价格监督检查办法第二十四条,经营者被责令暂停相关营业而不停止的，或者转移、隐匿、销毁依法登记保存的财物的，由县级以上地方人民政府价格行政主管部门处相关营业所得或者转移、隐匿、销毁的财物价值1倍以上3倍以下的罚款。,无对应案由
安徽省价格监督检查办法第二十五条,拒绝提供监督检查所需资料或者提供虚假资料的，由县级以上地方人民政府价格行政主管部门责令改正，给予警告。逾期不改正的，可以处5万元以下的罚款；对直接负责的主管人员和其他直接责任人员依照人事管理权限提请有关部门依法给予行政处分。,无对应案由
安徽省价格监督检查办法第二十六条,以暴力、威胁等方式拒绝、阻碍价格行政主管部门执法人员依法执行公务或者对举报人员打击报复，由公安机关依法给予治安处罚；构成犯罪的，依法追究刑事责任。,无对应案由
安徽省价格监督检查办法第二十七条,对价格行政主管部门作出的行政处罚决定不服的，应当先依法申请行政复议；对行政复议决定不服的，可以依法向人民法院提起诉讼。,无对应案由
安徽省价格监督检查办法第二十八条,价格行政主管部门实施责令暂停营业、较大数额罚款等行政处罚，应当在作出行政处罚决定后，及时将该处罚决定报送本级人民政府和上一级价格行政主管部门备案。接受备案的机关对违法或者不当的行政处罚，应当责令限期改正。,无对应案由
安徽省价格监督检查办法第二十九条,价格行政主管部门在价格监督检查工作中有下列行为的，对直接负责的主管人员和其他直接责任人员，由有关部门依照人事管理权限依法给予行政处分；构成犯罪的，依法追究刑事责任：（一）对价格违法行为，不依法处理；（二）对承办的举报事项拖延、推诿或者不依法处理；（三）泄露当事人的商业秘密；（四）在价格监督检查工作中索取、收受财物；（五）违反监督检查职责的其他行为。,无对应案由
安徽省价格监督检查办法第三十条,对行政事业性收费的监督检查，由县级以上地方人民政府价格行政主管部门依据职责权限，参照本办法执行。,无对应案由
安徽省价格监督检查办法第三十一条,本办法自2007年5月1日起施行。,无对应案由
