fullClauseName,text,cause_of_action_1
六安市人民政府地方性法规案和规章制定程序规定第十七条,对专业性较强的立法项目，起草部门可以邀请相关领域的专家参与起草工作，或者委托有关专家、教学科研单位、社会组织等起草。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第十八条,起草部门应当深入调查研究，总结实践经验，广泛听取有关机关、组织和公民的意见。听取意见可以采取书面征求意见、座谈会、听证会、论证会或者问卷调查等形式。除依法需要保密的外，起草部门应当将起草的立法项目送审稿及其说明等向社会公布，征求意见。向社会公布征求意见的期限一般不少于30日。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第十九条,起草立法项目送审稿，涉及市人民政府其他部门职责或者与其他部门关系紧密的，起草部门应当充分征求其他部门的意见。起草部门与其他部门有不同意见的，应当充分协商；经过充分协商不能取得一致意见的，起草部门应当在报送送审稿时书面说明情况和理由。立法项目送审稿涉及重大管理体制或者重大政策调整的，起草部门应当先行报请市人民政府决定。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第二十条,法规案送审稿，应当在市人民代表大会或者市人民代表大会常务委员会首次审议前4个月上报市人民政府；规章送审稿，应当在市人民政府审议前3个月上报市人民政府。不能按期报送的，应当向市人民政府提交报告说明理由，同时抄送市人民政府负责法制工作的部门。报送的立法项目送审稿，应当经起草部门负责人集体讨论决定，并由起草部门主要负责人签署；共同起草的，应当由各起草部门主要负责人共同签署。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第二十一条,报送立法项目送审稿时，应当同时提交下列材料：（一）起草说明；（二）立法依据材料；（三）征求意见相关材料；（四）其他需要提交的材料。起草说明应当对立法的必要性、规定的主要制度和措施、重大分歧意见处理等情况作出说明。起草部门报送材料不符合要求的，市人民政府负责法制工作的部门可以要求其在规定期限内予以补正。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第二十二条,在重要立法项目起草过程中，市人民政府负责法制工作的部门可以提前介入，了解起草情况，参与调研、论证，并提出意见。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第二十三条,市人民政府负责法制工作的部门负责立法项目送审稿的统一审查。主要审查以下方面：（一）是否符合立法权限和程序；（二）是否符合法律法规和国家有关规定；（三）是否符合社会主义核心价值观的要求；（四）是否正确处理有关机关、组织和公民对送审稿主要问题的意见；（五）是否有利于促进经济社会发展；（六）是否与本市的其他立法相协调、衔接；（七）拟设定的措施、制度是否具有必要性和可行性；（八）是否符合立法技术要求；（九）需要审查的其他内容。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第二十四条,立法项目送审稿有下列情形之一的，市人民政府负责法制工作的部门可以缓办、退回起草部门或者建议起草部门重新起草：（一）立法的基本条件尚不成熟或者发生重大变化的；（二）有关机构或者部门对送审稿规定的主要制度存在较大争议，起草部门未与有关机构或者部门充分协商的；（三）未公开征求意见的；（四）基本重复上位法规定，缺乏权利义务关系等基本内容或者其他实质性内容的；（五）拟订的措施、制度无法实现立法目的的。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第二十五条,市人民政府负责法制工作的部门应当将立法项目送审稿发送有关单位或者专家征求意见；也可以根据实际情况，对立法项目送审稿作出修改后，征求有关单位或者专家的意见。市人民政府负责法制工作的部门可以将立法项目送审稿或者修改稿及其说明等向社会公布，征求意见。向社会公布征求意见的期限一般不少于30日。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第二十六条,立法项目送审稿涉及重大利益调整的，市人民政府负责法制工作的部门应当进行论证咨询，广泛听取有关方面的意见。涉及专业性较强的问题，可以组织召开专家论证会。立法项目送审稿涉及重大利益调整或者存在重大意见分歧，对公民、法人或者其他组织的权利义务有较大影响，人民群众普遍关注，起草部门在起草过程中未举行听证会的，市人民政府负责法制工作的部门经市人民政府批准，可以举行听证会。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第二十七条,市人民政府负责法制工作的部门应当对收集到的意见建议进行整理和研究，对合理的意见建议予以采纳。有关机构或者部门对立法项目送审稿涉及的主要措施、管理体制、权限分工等问题有不同意见的，市人民政府负责法制工作的部门应当进行协调，力求达成一致意见。对有较大争议的重要立法事项，市人民政府负责法制工作的部门可以委托有关专家、教学科研单位、社会组织进行评估。经过充分协调不能达成一致意见的，市人民政府负责法制工作的部门应当将主要问题、有关机构或者部门的意见和处理意见及时报市人民政府领导协调，或者上报市人民政府决定。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第二十八条,市人民政府负责法制工作的部门会同起草部门，对立法项目送审稿进行修改，形成立法项目草案和对草案的说明。说明应当包括制定立法项目拟解决的主要问题、确立的主要措施以及与有关部门的协调情况等。立法项目草案及其说明由市人民政府负责法制工作的部门主要负责人签署，随附有关立法依据、征求意见处理情况等材料，报请市人民政府审议。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第二十九条,立法项目草案经市人民政府有关领导同意后，提交市人民政府常务会议或者全体会议审议。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第三十条,市人民政府审议立法项目草案时，由市人民政府负责法制工作的部门或者起草部门主要负责人作说明，与草案拟确立的主要制度和措施有关的单位主要负责人列席会议。会议列席人员应当事先了解草案的相关内容，以及本单位在征求意见时书面反馈的意见和协调时的意见。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第三十一条,市人民政府负责法制工作的部门应当根据审议意见，对立法项目草案进行修改，形成草案修改稿，报请市长签发。法规草案以市人民政府议案形式提请市人民代表大会或者市人民代表大会常务委员会审议；规章以市人民政府令形式公布。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第三十二条,公布规章的命令，应当载明制定机关、序号、规章名称、通过日期、施行日期、市长署名以及公布日期。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第三十三条,规章签署公布后30日内，应当在市人民政府公报、皖西日报以及市人民政府网站等全文刊登。在市人民政府公报上刊登的规章文本为标准文本。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第三十四条,规章应当自公布之日起30日内，由市人民政府负责法制工作的部门依照法律、行政法规的规定，报国务院、省人民代表大会常务委员会、省人民政府和市人民代表大会常务委员会备案。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第三十五条,规章明确规定有关单位制定配套规定的，有关单位应当自规章施行之日起6个月内作出规定。规章对配套规定制定期限另有规定的，从其规定。有关单位未能在规定时间内制定配套规定的，应当书面向市人民政府报告。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第三十六条,规章解释权属于市人民政府。规章解释由起草部门或者实施部门提出解释意见上报市人民政府，由市人民政府负责法制工作的部门参照立法项目送审稿审查程序提出审查意见，经市人民政府批准后公布。规章的解释与规章具有同等效力。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第三十七条,规章有下列情形之一的，市人民政府负责法制工作的部门应当组织开展立法后评估：（一）拟以规章为基础提出法规案的；（二）需要进行全面修订或者较大幅度修改的；（三）公民、法人或者其他组织有较多意见的；（四）市人民政府认为需要评估的。规章立法后评估报告作为规章修改、废止，制定相关配套措施，和以规章为基础提出法规案的参考依据。规章立法后评估可以委托有关专家、教学科研单位、社会组织等实施。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第三十八条,市人民政府应当根据全面深化改革、经济社会发展需要以及上位法规定，及时组织开展规章清理工作。规章有下列情形之一的，其主要实施部门或者市人民政府负责法制工作的部门应当及时提出修改或者废止的建议：（一）与上位法相抵触的；（二）所依据的上位法已修改或者废止的；（三）已不适应实际需要的；（四）需要修改或者废止的其他情形。修改、废止规章的程序，按照本规定执行。修改规章应当公布新的规章文本。,无对应案由
六安市人民政府地方性法规案和规章制定程序规定第三十九条,本规定自2019年1月1日起施行。,无对应案由
