fullClauseName,text,cause_of_action_1
芜湖市铁路客运车站区域综合管理办法第二十三条,车站区域内公共服务设施设置应当科学合理、方便公众，各类指示标志清晰明确、整洁美观；损坏的设施、设备应当及时更换、维修，保障正常使用。车站区域内建筑景观、园林绿化、夜景照明、户外广告，以及有关单位和经营户的标牌标识的设置应当符合城市容貌标准。,无对应案由
芜湖市铁路客运车站区域综合管理办法第二十四条,公安、民政、城市管理和其他有关部门在履行职责过程中，发现流浪乞讨人员的，应当及时告知其向救助机构求助；对其中的未成年人和老年人、残疾人、孕妇，应当引导、护送到救助机构；对其中的突发急病人员、危重病人、有明显外伤人员、疑似精神障碍患者，应当立即送往医疗机构救治，并告知救助机构。,无对应案由
芜湖市铁路客运车站区域综合管理办法第二十五条,综管处应当按照车站区域规划和城市管理有关规定，组织制定车站区域日常管理服务规范，并向社会公布。,无对应案由
芜湖市铁路客运车站区域综合管理办法第二十六条,进入车站区域的单位和个人应当遵守管理秩序，不得有下列行为：（一）擅自拆除、迁移、占用、损毁市政设施，损坏树木花草和绿化设施；（二）违反规定停放车辆，或者车辆、行人不按照通行标志通行；（三）出租汽车拒载、违反规定在非指定区域揽客或者不按照规定收费；（四）使用摩托车、非机动车以及其他无营运资格的车辆从事营运活动；（五）以推拉、拦截、跟随等方式强行揽客；（六）擅自摆摊设点或者占道经营；（七）使用高音喇叭或者采用其他超出规定标准噪声的方法招揽顾客、开展商业宣传或者进行商业促销活动；（八）未征得综管处同意，擅自利用公共空间举办商业、文化等临时活动；（九）擅自在建筑物、构筑物和其他设施上悬挂、张贴宣传品；（十）随地吐痰，乱扔烟蒂、果皮、纸屑等废弃物；（十一）在禁烟区域吸烟；（十二）其他妨害车站区域管理秩序的行为。,无对应案由
芜湖市铁路客运车站区域综合管理办法第二十七条,违反本办法规定，法律、法规及规章已有处罚规定的，从其规定。,无对应案由
芜湖市铁路客运车站区域综合管理办法第二十八条,违反本办法规定，以推拉、拦截、跟随等方式强行揽客扰乱公共秩序的，由公安机关依据《中华人民共和国治安管理处罚法》给予治安管理处罚。,无对应案由
芜湖市铁路客运车站区域综合管理办法第二十九条,单位或者个人阻碍有关管理部门依法执行公务的，由公安机关依据《中华人民共和国治安管理处罚法》给予治安管理处罚；构成犯罪的，依法追究刑事责任。,无对应案由
芜湖市铁路客运车站区域综合管理办法第三十条,车站区域的管理部门、派驻执法机构及其工作人员玩忽职守、滥用职权、徇私舞弊的，依法给予处分；构成犯罪的，依法追究刑事责任。,无对应案由
芜湖市铁路客运车站区域综合管理办法第三十一条,车站区域实施综合管理的范围需要调整或者需要在其范围外划定一定控制区域的，由所在地的区人民政府会同有关部门和单位确定，并报市人民政府批准后公布实施。,无对应案由
芜湖市铁路客运车站区域综合管理办法第三十二条,综管处可以结合工作实际制定人员、装备、车站广场管理等综合管理配套制度。,无对应案由
芜湖市铁路客运车站区域综合管理办法第三十三条,本市其他铁路客运车站区域需要依据本办法规定实施综合管理的，应当报经市人民政府同意。,无对应案由
芜湖市铁路客运车站区域综合管理办法第三十四条,本办法自2022年1月1日起施行。,无对应案由
