fullClauseName,text,cause_of_action_1
安徽省粮食储备管理办法第十二条,地方政府储备实行均衡轮换制度，每年轮换的数量一般为地方政府储备储存总量的25%至40%，食用植物油储存总量的50%左右。省级政府储备储存地市、县人民政府粮食和物资储备行政主管部门应当根据省级政府储备的品质情况和入库年限，提出省级政府储备年度轮换计划建议，报省人民政府粮食和物资储备行政主管部门，由省人民政府粮食和物资储备行政主管部门会同财政部门、省农业发展银行批准。省级政府储备储存地市、县人民政府粮食和物资储备行政主管部门在年度轮换计划内，具体组织承储企业实施省级政府储备的轮换。市、县级政府储备中成品粮油的轮换办法，由同级人民政府依据均衡轮换原则制定。,无对应案由
安徽省粮食储备管理办法第十三条,省级政府储备储存地市、县人民政府粮食和物资储备行政主管部门应当将省级政府储备收购、销售、年度轮换计划的具体执行情况，及时报省人民政府粮食和物资储备行政主管部门、财政部门备案，并抄送省农业发展银行。,无对应案由
安徽省粮食储备管理办法第十四条,经同级人民政府粮食和物资储备行政主管部门审核，并征求同级农业发展银行意见后，具备国家规定条件的企业，可以承担储存同级地方政府储备的任务。省、市、县人民政府粮食和物资储备行政主管部门应当与承储本级地方政府储备的企业签订合同，明确双方的权利、义务和违约责任等事项。承储企业依法被撤销、解散或者破产的，其储存的地方政府储备由同级人民政府粮食和物资储备行政主管部门负责调出另储。,无对应案由
安徽省粮食储备管理办法第十五条,承储企业应当保证入库的地方政府储备达到轮换计划规定的质量等级，并符合国家规定的质量标准和食品安全标准，对粮食质量安全承担第一责任人的责任。,无对应案由
安徽省粮食储备管理办法第十六条,承储企业不得有下列行为：（一）虚报、瞒报地方政府储备数量；（二）以低价购进高价入账、高价售出低价入账、旧粮顶替新粮、虚增入库成本、虚假轮换、违规倒卖等手段套取差价，骗取地方政府储备贷款和贷款利息、管理费用和轮换补贴；（三）挤占、挪用、克扣财政补贴、信贷资金；（四）以地方政府储备对外进行担保或者清偿债务；（五）将地方政府储备轮换业务与其他业务混合经营，利用地方政府储备进行除政府委托的政策性任务以外的其他商业经营；（六）在政府储备中掺杂掺假、以次充好，或者在地方政府储备轮出时调换标的物、拒不执行出库指令、阻挠出库；（七）购买限定用途的地方政府储备，违规倒卖或者不按照规定用途处置；（八）擅自动用地方政府储备；（九）擅自串换地方政府储备品种、变更地方政府储备储存地点；（十）因延误轮换或者管理不善造成地方政府储备陈化、霉变；（十一）经营地方政府储备业务不实行专仓储存、专人保管、专账记载、专账核算；（十二）其他违反地方政府储备经营管理规定的行为。,无对应案由
安徽省粮食储备管理办法第十七条,承储企业应当建立健全地方政府储备的防火、防盗、防洪等安全管理制度，并配备必要的安全防护设施。各级人民政府应当支持本行政区域内的承储企业做好地方政府储备的安全管理工作。,无对应案由
安徽省粮食储备管理办法第十八条,承储企业应当对地方政府储备的储存管理状况进行经常性检查；发现地方政府储备数量、质量和储存安全等方面的问题，应当及时处理；不能处理的，承储企业的主要负责人应当及时报告县级以上人民政府粮食和物资储备行政主管部门。,无对应案由
安徽省粮食储备管理办法第十九条,承储企业应当在轮换计划规定的时间内完成地方政府储备的轮换。地方政府储备的轮换应当遵循有利于保证地方政府储备的数量、质量和储存安全，保持粮食市场稳定，防止造成市场粮价剧烈波动，节约成本、提高效率的原则。地方政府储备轮换的具体管理办法，由同级人民政府发展改革部门及粮食和物资储备行政主管部门会同同级财政部门，并征求同级农业发展银行的意见制定。,无对应案由
安徽省粮食储备管理办法第二十条,地方政府储备的销售、轮换原则上应当通过规范的粮食批发市场公开进行，也可以通过国家规定的其他方式进行。,无对应案由
安徽省粮食储备管理办法第二十一条,省级政府储备的管理费用实行定额包干，轮换补贴、贷款利息实行据实补贴，由省人民政府财政部门核定后拨付粮食和物资储备行政主管部门；省人民政府粮食和物资储备行政主管部门按照有关规定，通过省农业发展银行补贴专户，及时、足额拨付到承储企业。市、县级政府储备的管理费用、轮换补贴、贷款利息的标准、拨付方式等，可参照省级政府储备有关规定，具体办法由同级人民政府制定。,无对应案由
安徽省粮食储备管理办法第二十二条,地方政府储备贷款实行贷款与粮食库存值增减挂钩和专户管理、专款专用。承储企业应当在农业发展银行开立基本账户，并接受农业发展银行的信贷监管。,无对应案由
安徽省粮食储备管理办法第二十三条,地方政府储备的入库成本由同级人民政府粮食和物资储备行政主管部门、财政部门和同级农业发展银行核定。地方政府储备的入库成本一经核定，承储企业必须遵照执行。任何单位和个人不得擅自更改地方政府储备入库成本。,无对应案由
安徽省粮食储备管理办法第二十四条,建立地方政府储备损失、损耗处理制度，及时处理所发生的损失、损耗。具体办法由同级人民政府粮食和物资储备行政主管部门会同财政部门，并征求同级农业发展银行的意见制定。,无对应案由
安徽省粮食储备管理办法第二十五条,市、县人民政府粮食和物资储备行政主管部门应当定期统计、分析辖区内地方政府储备的储存管理情况，并将统计、分析情况报送省人民政府粮食和物资储备、财政部门及省农业发展银行。,无对应案由
安徽省粮食储备管理办法第二十六条,省、市、县人民政府粮食和物资储备行政主管部门应当完善本级地方政府储备的动用预警机制，加强对需要动用地方政府储备情况的监测，适时提出动用地方政府储备的建议。,无对应案由
安徽省粮食储备管理办法第二十七条,出现下列情况之一的，可以动用地方政府储备：（一）辖区内粮食明显供不应求或者市场价格异常波动；（二）发生重大自然灾害或者其他突发事件需要动用地方政府储备；（三）省、市、县人民政府认为需要动用本级政府储备的其他情形。,无对应案由
安徽省粮食储备管理办法第二十八条,动用地方政府储备，由同级人民政府发展改革部门及粮食和物资储备行政主管部门会同同级财政部门提出动用方案，报同级人民政府批准。动用方案应当包括动用地方政府储备的品种、数量、质量、价格、使用安排、运输保障等内容。,无对应案由
安徽省粮食储备管理办法第二十九条,省人民政府粮食和物资储备行政主管部门根据省人民政府批准的省级政府储备动用方案下达动用命令，由省级政府储备储存地市、县人民政府粮食和物资储备行政主管部门具体组织实施。紧急情况下，省人民政府直接决定动用省级政府储备并下达动用命令。省人民政府有关部门和有关市、县人民政府对省级政府储备动用命令的实施，应当给予支持、配合。任何单位和个人不得拒绝执行或者擅自改变省级政府储备动用命令。市、县级政府储备动用命令及其实施，参照省级政府储备有关规定执行，具体办法由同级人民政府制定。,无对应案由
安徽省粮食储备管理办法第三十条,省、市、县人民政府粮食和物资储备行政主管部门、财政部门按照各自职责，依法对同级地方政府储备的承储企业进行监督检查。在监督检查过程中，可以行使下列职权：（一）进入承储企业检查地方政府储备的数量、质量和储存安全；（二）向有关单位和人员了解地方政府储备收购、销售、轮换计划及动用命令的执行情况；（三）调阅地方政府储备经营管理的有关资料、凭证、电子数据；（四）依法处理违法行为。,无对应案由
安徽省粮食储备管理办法第三十一条,省人民政府粮食和物资储备行政主管部门、财政部门在监督检查中，发现省级政府储备数量、质量、储存安全等方面存在问题，应当责成省级政府储备储存地市、县人民政府粮食和物资储备行政主管部门和承储企业立即纠正或者处理；发现省级政府储备承储企业不再具备承储条件，省人民政府粮食和物资储备行政主管部门应当取消其承储任务。市、县人民政府粮食和物资储备行政主管部门、财政部门在监督检查中，发现同级地方政府储备数量、质量、储存安全等方面存在问题时，参照前款规定处理。,无对应案由
安徽省粮食储备管理办法第三十二条,审计机关依照审计法规定的职权和程序，对有关地方政府储备的财务收支情况实施审计监督；发现问题，应当及时予以处理。,无对应案由
安徽省粮食储备管理办法第三十三条,承储企业对省、市、县人民政府粮食和物资储备行政主管部门、财政部门和审计机关的监督检查人员依法履行职责，应当予以配合。任何单位和个人不得拒绝、阻挠、干涉监督检查人员依法履行监督检查职责。,无对应案由
安徽省粮食储备管理办法第三十四条,省级政府储备储存地市、县人民政府粮食和物资储备行政主管部门应当加强对省级政府储备的日常管理和监督检查，对省级政府储备数量、质量存在的问题，应当及时纠正；对危及省级政府储备储存安全的重大问题，应当立即采取有效措施予以处理，并报告省人民政府粮食和物资储备行政主管部门、财政部门及省农业发展银行。,无对应案由
安徽省粮食储备管理办法第三十五条,农业发展银行应当按照资金封闭管理的规定，加强对地方政府储备贷款的信贷监管。承储企业对农业发展银行依法进行的信贷监管，应当予以配合，并及时提供有关资料和情况。,无对应案由
安徽省粮食储备管理办法第三十六条,违反本办法规定，粮食和物资储备行政主管部门和其他有关部门、农业发展银行不依法履行地方政府储备管理和监督职责的，对负有责任的领导人员和直接责任人员依法给予处分。承储企业有违反本办法规定的违法情形且情节严重的，对其法定代表人、主要负责人、直接负责的主管人员和其他直接责任人员处以其上一年度从本企业取得收入的1倍以上10倍以下罚款，并依法给予处分。,无对应案由
安徽省粮食储备管理办法第三十七条,承储企业违反本办法第十六条第（一）、（三）、（四）、（五）、（六）、（七）、（八）、（十二）项规定的，由拥有粮权的同级人民政府粮食和物资储备行政主管部门责令改正，给予警告，没收违法所得，处50万元以上200万元以下罚款；情节严重的，并处200万元以上500万元以下罚款。承储企业违反本办法第十六条第（二）项规定的，由拥有粮权的同级人民政府粮食和物资储备行政主管部门、财政部门按照各自职责责成承储企业限期改正，给予警告，没收违法所得，并责令退回骗取的地方政府储备贷款和贷款利息、管理费用等财政补贴，处50万元以上200万元以下罚款；情节严重的，并处200万元以上500万元以下罚款。,无对应案由
安徽省粮食储备管理办法第三十八条,违反本办法规定，挤占、截留、挪用地方政府储备贷款或者贷款利息、管理费用和轮换补贴，或者擅自更改地方政府储备入库成本的，由拥有粮权的同级人民政府财政部门、农业发展银行按照各自职责责令改正或者给予信贷制裁。,无对应案由
安徽省粮食储备管理办法第三十九条,破坏地方政府储备仓储设施，偷盗、哄抢、损毁地方政府储备，或者其他违反本办法规定，构成违反治安管理行为的，由公安机关依法给予治安管理处罚；构成犯罪的，依法追究刑事责任；造成财产损失的，依法承担民事赔偿责任。承储企业因自身原因导致粮油仓储物流设施发生重大损失、损坏，应当中止其地方政府储备储存任务。,无对应案由
安徽省粮食储备管理办法第四十条,地方人民政府按照总量合理、渐进到位、政策引导、压实责任原则，督促指导规模以上粮食加工企业建立企业社会责任储备。粮食加工企业社会责任储备，由省人民政府发展改革部门及粮食和物资储备行政主管部门，会同财政部门、省农业发展银行，制定具体标准和相关激励约束机制。,无对应案由
安徽省粮食储备管理办法第四十一条,在粮食应急预案启动后，建立社会责任储备的粮食加工企业，不按照国家、省要求承担应急任务，不服从国家、省统一安排和调度的，依照本办法第三十七条规定予以处罚。,无对应案由
安徽省粮食储备管理办法第四十二条,鼓励粮食经营企业建立合理商业库存。支持家庭农场、农业合作社、农业产业化龙头企业自主储粮。,无对应案由
安徽省粮食储备管理办法第四十三条,市、县级政府储备的管理办法，可由市、县人民政府按照本办法要求制定。,无对应案由
安徽省粮食储备管理办法第四十四条,本办法自公布之日起施行。2004年5月30日安徽省人民政府发布的《安徽省省级储备粮管理办法》同时废止。,无对应案由
