fullClauseName,text,cause_of_action_1
芜湖市户外广告设置管理办法第十一条,举办全市性重大活动期间，经批准在不影响市容市貌、交通安全的条件下可以临时在活动场地周边及部分路段设置灯杆旗、实物造型等临时性大型户外广告。建设工程在项目施工期间可以在建设项目用地红线范围内按相关规范要求利用施工围墙设置用于企业自身宣传的临时性户外广告。,无对应案由
芜湖市户外广告设置管理办法第十二条,大型户外广告的设置必须征得城市管理行政管理部门同意后，按照有关规定办理审批手续。大型户外广告设置人的申请符合许可条件的，市城市管理行政管理部门应当依法作出准予许可的决定，颁发许可证。许可证应当载明设置位置、形式、规格、数量、期限等事项；对不符合许可条件的，应当作出不予许可的书面决定，并说明理由。,无对应案由
芜湖市户外广告设置管理办法第十三条,大型户外广告设置人应当遵循以下规定：（一）申报设置大型户外广告应当符合户外广告设置规划和技术规范；（二）应当提交真实有效的申请材料；（三）法律、法规规定应当取得相关部门同意的，申请人应当提交相关部门的证明文件；（四）应当按照批准的大型户外广告设置方案进行施工建设；（五）大型户外广告的设计、施工和验收等应当符合相关技术规范；（六）大型户外广告设置人应当在户外广告牌面醒目位置标明许可证号；（七）法律、法规规定的其它情形。,无对应案由
芜湖市户外广告设置管理办法第十四条,利用公共建筑物、构筑物、公共设施、公共场地（所）、公交站场、候车亭、城市轨道交通站亭等国有载体设置的大型户外广告，应当符合本市大型户外广告设置规划，其使用权应当通过公开竞争的方式取得。出让国有载体的户外广告使用权收入，为政府非税收入，全额上缴财政，纳入预算管理。,无对应案由
芜湖市户外广告设置管理办法第十五条,以高立柱广告和电子显示牌（屏）广告形式设置的大型户外广告，其行政许可期限不超过五年；以其他形式设置的大型户外广告，其行政许可期限不超过二年。按照本办法规定，通过公开竞争方式取得使用权的大型户外广告，其行政许可期限与使用权期限相同，但最长不超过五年。因举办全市性重大活动需要设置临时性大型户外广告的，其行政许可期限根据活动期限确定。,无对应案由
芜湖市户外广告设置管理办法第十六条,通过公开竞争方式取得使用权的大型户外广告，其使用权期满后，经批准原载体可以继续用于设置户外广告的，原户外广告设施经安全检测合格后，应当重新按照公开竞争的方式办理。利用非国有载体设置用于商业广告的大型户外广告，其行政许可期限届满需要继续设置的，原户外广告设施经安全检测合格后，由设置人在行政许可期满前三十日内按照本办法的规定向市城市管理行政管理部门申请办理行政许可手续。,无对应案由
芜湖市户外广告设置管理办法第十七条,经批准的大型户外广告确需变更行政许可事项，应当向市城市管理行政管理部门申请办理变更手续。经批准的大型户外广告，在行政许可期限届满未取得延续许可或者行政许可被撤销的，被许可人应当自行拆除。,无对应案由
芜湖市户外广告设置管理办法第十八条,户外广告设置人是户外广告维护管理、安全保障的责任人，应当履行下列管理责任：（一）保持大型户外广告设施的整洁、完好，并进行维护；（二）定期和不定期对大型户外广告设施进行检查、检测，及时排除安全隐患，安全隐患排除期间应当设置警示标志，并派人现场值守，防止事故发生，在此期间户外广告设施暂停使用；（三）制定户外广告安全防范预案。遇到台风、暴雨等自然灾害天气，应当采取相应的安全防范措施；（四）保持照明设施的正常运行，并按照本市有关规定开启照明设施；（五）法律、法规规定的其他责任。,无对应案由
芜湖市户外广告设置管理办法第十九条,城市管理行政管理部门应当对大型户外广告设置进行诚信管理，建立大型户外广告设置管理信用档案。对受到行政处罚，以及拒不执行行政处罚决定的大型户外广告设置人的违法行为计入信用档案。,无对应案由
芜湖市户外广告设置管理办法第二十条,城市管理行政管理部门应当公布举报电话。任何单位和个人发现未经许可擅自设置大型户外广告，或者发现城市管理行政执法人员在执法过程中有违法行为的，可以向城市管理行政管理部门举报。城市管理行政管理部门应当及时进行调查，并将处理情况告知举报人。,无对应案由
芜湖市户外广告设置管理办法第二十一条,违反本办法第十二条第一款规定，未经许可擅自设置大型户外广告，影响市容的，由城市管理行政管理部门责令其限期改正或者自行拆除，并可处以伍佰元以上贰仟伍佰元以下的罚款。违反本办法第十三条第四项规定，大型户外广告设置人未按行政许可要求建设户外广告的，由城市管理行政管理部门依法责令其限期改正，逾期未改正或拆除的，依法强制拆除。违反本办法第十八条第（一）项或者第（二）项规定，户外广告设置人不履行户外广告管理责任的，由城市管理行政管理部门依法责令其限期改正，逾期未改正或拆除的，依法强制拆除。户外广告设置监督管理部门及其工作人员在户外广告设置管理工作中玩忽职守、滥用职权、徇私舞弊的，依法给予处分，涉嫌犯罪的，依法追究责任。违反本办法规定的其他行为，法律、法规已有处罚规定的，从其规定。,无对应案由
芜湖市户外广告设置管理办法第二十二条,按照本办法规定，凡不符合城市容貌标准、环境卫生标准的户外广告，由城市管理行政管理部门会同城乡规划行政管理部门，责令有关单位和个人限期改造或者拆除；逾期未改造或者未拆除的，经市、区人民政府批准，依法组织强制拆除，并可处以罚款。,无对应案由
芜湖市户外广告设置管理办法第二十三条,各县户外广告设置管理工作，参照本办法执行。,无对应案由
芜湖市户外广告设置管理办法第二十四条,本办法自2019年1月1日起施行。,无对应案由
