fullClauseName,text,cause_of_action_1
安徽省公共安全技术防范管理规定第十八条,技防设施竣工后，应按规定到技防设施质量检验机构进行检测；未经检验或检验不合格的，不得投入使用。检验机构应当自接到申请检测之日起15日内完成检测，出具检测报告。,无对应案由
安徽省公共安全技术防范管理规定第十九条,从事技防设施设计、安装、维修、检测的人员，应经过专门培训，并应保守技防设施秘密。,无对应案由
安徽省公共安全技术防范管理规定第二十条,技防设施的使用单位应当确定专人管理，使技防设施处于良好运行状态。县级以上公安机关应定期对技防设施的使用情况进行检查，督促使用单位保证技防设施正常运行。,无对应案由
安徽省公共安全技术防范管理规定第二十一条,统一规划、逐步建立以报警中心为主的社会联动信息网络系统，形成跨地区、跨部门、跨警种的紧急救助信息网络和指挥协调服务系统。,无对应案由
安徽省公共安全技术防范管理规定第二十二条,单位或个人有下列行为之一的，由公安机关或者其主管部门予以表彰、奖励：（一）宣传、执行公共安全技术防范法规、规章，成绩显著的；（二）从事公共安全技术防范科学研究、产品开发，取得重大成果的；（三）从事技防产品、技防设施的管理工作，成绩显著的；（四）运用公共安全技术防范措施，制止重大违法行为或为侦破刑事案件提供重要线索、证据的。,无对应案由
安徽省公共安全技术防范管理规定第二十三条,违反本规定第八条、第十六条、第十七条、第十八条、第十九条规定的，由县级以上公安机关限期改正；拒不改正的，对责任单位给予警告，并可酌情处以10000元以下罚款，并建议有关部门对其直接负责的主管人员给予行政处分。,无对应案由
安徽省公共安全技术防范管理规定第二十四条,违反本规定，擅自生产、销售应经批准生产登记的技防产品的，由县级以上公安机关责令其改正；拒不改正的，视情节轻重给予警告或者处以10000元以下罚款；有违法所得的，处以违法所得1倍以上3倍以下，但最高不超过30000元罚款。,无对应案由
安徽省公共安全技术防范管理规定第二十五条,对技防产品生产、销售、检验活动中的质量违法行为的行政处罚，由县级以上质量技术监督部门依据有关法律、法规、规章的规定执行。,无对应案由
安徽省公共安全技术防范管理规定第二十六条,公安、质量技术监督、建设等部门及其工作人员，在公共安全技术防范管理工作中有下列行为之一的，由所在单位给予行政处分；构成犯罪的，由司法机关依法追究刑事责任：（一）对符合条件应颁发有关证、照或者进行批准生产登记的技防产品，不予颁发或者批准登记的；（二）利用职权谋取私利或者不正当利益的；（三）对违反本规定的行为不查处的；（四）滥用职权的。,无对应案由
安徽省公共安全技术防范管理规定第二十七条,本规定应用中的具体问题，由省公安机关负责解释。,无对应案由
安徽省公共安全技术防范管理规定第二十八条,本规定自2002年2月1日起施行。,无对应案由
