fullClauseName,text,cause_of_action_1
芜湖市机动车和非道路移动机械排气污染防治管理办法第十一条,禁止生产、进口、销售不符合标准的机动车、非道路移动机械用燃料；禁止向汽车和摩托车销售普通柴油以及其他非机动车用燃料；禁止向非道路移动机械销售渣油和重油。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第十二条,对不符合本省执行的国家阶段性机动车排放标准的新购置机动车，公安机关交通管理部门不予办理注册登记。列入国家环保达标车型公告的新购置轻型汽油车，注册登记时免予排放检验。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第十三条,在本市使用的非道路移动机械，应当按照国家有关规定进行编码登记。住房和城乡建设、城市管理、交通运输、农业农村、水行政、林业等部门应当按照各自职责推进本行业选用符合国家规定排放标准的非道路移动机械，并督促非道路移动机械所有人和使用人进行编码登记。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第十四条,机动车和非道路移动机械所有人或者使用人应当保持排气污染控制装置的正常运行。禁止机动车所有人以临时更换机动车排气污染控制装置等弄虚作假的方式通过机动车排放检验。禁止机动车维修单位提供该类维修服务。禁止破坏机动车车载排放诊断系统。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第十五条,储油储气库、加油加气站、原油成品油码头、原油成品油运输船舶和油罐车、气罐车等，应当按照国家有关规定安装油气回收装置并保持正常使用。符合条件的储油库、加油站应当按照有关规定安装油气回收自动监控设备，并与生态环境主管部门联网。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第十六条,鼓励机动车和非道路移动机械排气污染防治先进技术的开发和应用，鼓励和支持提前报废高排放机动车和非道路移动机械，推广使用节能环保型和新能源机动车、非道路移动机械，减少大气污染物的排放。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第十七条,本市实行机动车排放检验与维护制度。在用机动车应当按照国家和本省有关规定，由机动车排放检验机构定期对其进行排放检验。经检验合格的，方可上道路行驶。未经检验合格的，机动车安全技术检验机构不予出具安全技术检验合格证明，公安机关交通管理部门不得核发安全技术检验合格标志。在用机动车排放大气污染物超过标准的，机动车所有人或者使用人应当在生态环境主管部门规定的期限内进行维修；经维修或者采用污染控制技术后，大气污染物排放仍不符合国家在用机动车排放标准的，机动车所有人应当将机动车交售给报废机动车回收拆解企业进行报废处理。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第十八条,市、县（市）区人民政府及其有关部门应当采取措施，引导和鼓励建设能够同时承担机动车安全技术检验、排放检验和营运车辆综合性能检验的机动车检验机构。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第十九条,机动车排放检验机构应当遵守下列规定：（一）依法通过计量认证，使用经依法检定合格的机动车排放检验设备；（二）按照国务院生态环境主管部门制定的规范进行排放检验，出具真实、准确的检验报告；（三）参加生态环境主管部门组织的比对实验；（四）与生态环境主管部门联网，实现检验数据实时共享；（五）建立机动车排放检验档案，保存检验信息；（六）法律、法规、规章和技术规范规定的其他事项。机动车排放检验机构应当在检验场所显著位置公示计量认证证书、收费标准以及机动车排放检验的方法、程序等，按照规定向社会公开检验过程及结果，接受社会监督。对经检验确认排气超标的机动车，机动车排放检验机构应当按照规定通知机动车所有人或者使用人对机动车进行维护修理。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第二十条,从事机动车污染维修的单位，应当具备国家规定的服务能力并遵守下列规定：（一）配备符合标准的维修设备和必要的维修技术人员；（二）按照国家关于机动车排气污染治理的有关规定和标准、规范进行维修；（三）按照国家规定建立机动车维修档案并及时向交通运输部门传输机动车维修项目和情况，具备条件的，可以通过市级相关系统进行信息共享；（四）对维修竣工的车辆出具维修竣工出厂合格证，按照规定实行竣工出厂质量保证期制度；（五）法律、法规、规章规定的其他事项。对排气超标的机动车，经诊断后确实无法修复或者维护修理后仍然无法达到规定排放标准的，应当及时告知机动车所有人或者使用人。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第二十一条,生态环境主管部门应当会同公安机关交通管理、交通运输、市场监督管理等部门，建立机动车排气污染防治联防联控机制，实行生态环境主管部门检测取证、公安机关交通管理部门实施处罚、交通运输部门监督维修、市场监督管理部门监督检测的联合监管执法模式。市场监督管理部门应当按照职责加强对机动车和非道路移动机械用燃料、氮氧化物还原剂和车用油品清净剂等有关产品生产、销售的监督管理。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第二十二条,生态环境主管部门可以在机动车集中停放地、维修地对在用机动车的大气污染物排放状况进行监督抽测；在不影响正常通行的情况下，可以通过遥感监测等技术手段对在道路上行驶的机动车的大气污染物排放状况进行监督抽测，公安机关交通管理部门应予以配合。遥感监测取得的数据，可以作为环境执法的依据。生态环境主管部门通过定期检验、监督抽测、遥感监测、远程排放管理系统、摄影摄像取证等查明上道路行驶的机动车不符合相关排放标准的，应当责令机动车所有人或者使用人限期对机动车进行维修；对逾期拒不维修治理的，应当及时将有关信息抄送公安机关交通管理部门。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第二十三条,本市对机动车排放检验机构实行累积记分管理制度，具体办法由市生态环境主管部门会同市市场监督管理部门制定。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第二十四条,生态环境主管部门应当会同交通运输、住房和城乡建设、农业农村、水行政、林业、城市管理等有关部门对非道路移动机械的大气污染物排放状况进行监督检查，排放不合格的非道路移动机械，不得使用。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第二十五条,违反本办法规定，机动车驾驶人驾驶排放检验不合格的机动车上道路行驶的，由公安机关交通管理部门处二百元罚款。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第二十六条,违反本办法第十九条第一款规定，机动车排放检验机构有下列行为之一，并且数据、结果存在错误或者无法复核的，属于出具不实检验检测报告，由市场监督管理部门责令限期改正，按照《检验检测机构监督管理办法》有关规定予以处罚：（一）使用未经检定合格的机动车排放检验设备的；（二）违反国家有关强制性规定的检验检测规程或者方法的。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第二十七条,违反本办法规定，在禁止使用高排放非道路移动机械的区域使用高排放非道路移动机械的，由市生态环境主管部门责令改正，处每台非道路移动机械二百元以上一千元以下的罚款。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第二十八条,生态环境主管部门和其他有关部门及其工作人员滥用职权、徇私舞弊、玩忽职守的，依法给予处分；构成犯罪的，依法追究刑事责任。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第二十九条,违反本办法规定的行为，法律、法规已有法律责任规定的，从其规定。,无对应案由
芜湖市机动车和非道路移动机械排气污染防治管理办法第三十条,本办法自2022年5月1日起施行。,无对应案由
