fullClauseName,text,cause_of_action_1
安徽省最低生活保障办法第十七条,对获得最低生活保障后生活仍有困难的老年人、未成年人、重度残疾人、重病患者，县级以上人民政府应当依法通过其他社会救助方式，提高其生活保障水平。,无对应案由
安徽省最低生活保障办法第十八条,村民委员会、居民委员会发现最低生活保障家庭的成员状况、收入状况、财产状况发生变化的，应当及时向乡镇人民政府、街道办事处报告。接到报告的乡镇人民政府、街道办事处应当及时核查。最低生活保障家庭应当主动向乡镇人民政府、街道办事处或者村民委员会、居民委员会报告成员状况、收入状况、财产状况变化情况。,无对应案由
安徽省最低生活保障办法第十九条,县级人民政府民政部门、乡镇人民政府、街道办事处，应当按照国家和省有关最低生活保障家庭分类管理服务的要求，定期核查最低生活保障家庭成员状况、收入状况、财产状况。,无对应案由
安徽省最低生活保障办法第二十条,县级人民政府民政部门应当按照国家规定，对最低生活保障家庭成员状况、收入状况、财产状况进行公示。,无对应案由
安徽省最低生活保障办法第二十一条,县级人民政府民政部门、乡镇人民政府、街道办事处接到最低生活保障家庭不符合保障条件举报的，应当及时调查核实。县级人民政府民政部门、乡镇人民政府、街道办事处，应当向社会公开最低生活保障监督电话。,无对应案由
安徽省最低生活保障办法第二十二条,县级人民政府民政部门、乡镇人民政府、街道办事处为履行最低生活保障调查、核查职责，可以查阅、记录、复制与最低生活保障事项有关的资料；询问与最低生活保障事项有关的单位和个人，要求其对相关情况作出说明，提供相关证明材料。有关单位、个人应当予以配合。,无对应案由
安徽省最低生活保障办法第二十三条,县级人民政府民政部门、乡镇人民政府、街道办事处履行最低生活保障调查、核查职责的工作人员，对知悉的最低生活保障家庭信息，除按照规定应当公示的以外，应当予以保密。,无对应案由
安徽省最低生活保障办法第二十四条,最低生活保障家庭成员状况、收入状况或者财产状况发生变化的，县级人民政府民政部门应当根据变化情况，作出增发、减发或者停发最低生活保障金的决定。,无对应案由
安徽省最低生活保障办法第二十五条,县级以上人民政府民政部门应当建立最低生活保障家庭成员状况、收入状况、财产状况信息核对管理系统。最低生活保障家庭信息核对管理系统应当与公安、住房建设、国土资源、人力资源社会保障、工商、税务等领域的公共信息服务系统互联互通、共享相关信息。,无对应案由
安徽省最低生活保障办法第二十六条,县级人民政府民政部门、乡镇人民政府、街道办事处及其从事最低生活保障工作的人员有下列情形之一的，由上级行政机关或者监察机关责令改正；对直接负责的主管人员和其他直接责任人员依法给予处分；涉嫌构成犯罪的，依法追究刑事责任：（一）对符合本办法规定的最低生活保障申请，不予受理，或者不予审查、审批的；（二）对符合最低生活保障条件的家庭，故意不批准给予最低生活保障的；（三）对不符合最低生活保障条件的家庭，批准给予最低生活保障的；（四）未按本办法第十一条、第二十三条规定履行告知、保密职责的；（五）截留、挤占、挪用、私分最低生活保障资金的。,无对应案由
安徽省最低生活保障办法第二十七条,采取虚报、隐瞒、伪造等手段骗取最低生活保障金的，由县级人民政府民政部门决定停止发放最低生活保障金，追回非法获取的最低生活保障金，并处以非法获取最低生活保障金1倍以上3倍以下的罚款；构成违反治安管理行为的，依法给予治安管理处罚。,无对应案由
安徽省最低生活保障办法第二十八条,对县级人民政府民政部门作出的不批准给予最低生活保障，或者减发、停发最低生活保障金的决定不服的，可以依法申请行政复议或者提起行政诉讼。,无对应案由
安徽省最低生活保障办法第二十九条,本办法自2016年7月1日起施行。2002年4月26日安徽省人民政府令第144号发布的《安徽省城市居民最低生活保障实施办法》同时废止。,无对应案由
