fullClauseName,text,cause_of_action_1
六安市灾害性天气应对工作规定第十一条,市、县（区）气象主管机构依据灾害性天气可能造成的危害程度、紧急程度和发展态势，综合评估分析确定气象灾害预警信号级别。气象灾害预警信号分为一级、二级、三级和四级，分别用红色、橙色、黄色和蓝色标示，一级为最高级别。气象灾害预警信号内容包括：灾害类别、预警信号级别、起始时间、可能影响范围、防御指南和发布机关等。,无对应案由
六安市灾害性天气应对工作规定第十二条,气象主管机构所属气象台站应当根据可能造成气象灾害的监测信息和天气变化趋势，依法发布灾害性天气预报和气象灾害预警信号，其他单位和个人不得向社会发布灾害性天气预报和气象灾害预警信号。气象主管机构所属气象台站应当根据灾害性天气变化，及时变更、解除气象灾害预警信号，并向本级人民政府和有关部门报告。针对暴雨、强对流天气，气象主管机构所属气象台站应开展递进式气象预报预警服务，提前发布预警信号。,无对应案由
六安市灾害性天气应对工作规定第十三条,县（区）人民政府及有关部门和单位接到灾害性天气预报、预警信号后，应当通过互联网、手机短信、显示屏、广播、网络新媒体等多种渠道及时向公众广泛传播，加强灾害性天气信息共享。广播、电视、报纸、网站应当配合气象主管机构及时传播实时气象灾害预警信号，并标明发布预警信号的气象台站的名称和发布时间，不得更改和删减预警信号的内容，不得拒绝传播气象灾害预警信号，不得传播虚假、过时的气象灾害预警信号。学校、医院、商场、机场、车站、港口、码头、集市、体育场馆、旅游景区（点）等人员密集公共场所的管理单位收到灾害性天气预报、预警信号后，应当及时向公众传播。对老、幼、病、残、孕等特殊人群、学校等特殊场所和警报盲区应当采取有针对性的传播方式。,无对应案由
六安市灾害性天气应对工作规定第十四条,县（区）人民政府及有关部门应当根据灾害性天气警报、预警信号和气象灾害应急预案启动标准，适时启动相应等级的响应措施。有关部门和保障城市运行的供水、供电、供气等企事业单位应当根据当地人民政府的指挥部署，及时启动本部门、本单位的气象灾害应急预案，认真做好各项应急准备工作，切实采取有效应对措施。,无对应案由
六安市灾害性天气应对工作规定第十五条,蓝色、黄色气象灾害预警信号发布后，市、县级气象主管机构应当会同相关单位研判气象灾害影响，向气象灾害影响重点区域提出防范应对建议，并加强实况监测、滚动预报。相关单位应当加强防灾巡查排险和值班备勤。橙色以上气象灾害预警信号发布后，县（区）人民政府结合实际，在黄色预警信号响应的基础上，可以依法采取下列措施：（一）向受气象灾害影响重点区域派出工作组、专家组或技术人员，指导灾害应对工作；（二）指令应急救援队伍、负有特定职责的人员进入待命状态，并动员后备人员做好参加应急救援和处置工作的准备；（三）调集应急处置所需物资、设备、工具，做好受灾害影响区域的应急设施和应急避难场所准备，确保其处于良好状态、随时可以投入正常使用；（四）做好食品、饮用水、衣被、帐篷等救灾物资调用的准备，保障转移人员的基本生活；（五）采取必要措施，确保交通、通信、供水、排水、供电、供气等公共设施的安全和正常运行；（六）及时向社会发布采取特定措施避免或者减轻危害的建议、劝告；（七）加强对重点单位和重要基础设施的安全防护，维护社会治安秩序；（八）及时将预警信号通知危险区域人员，视情况组织人员转移、撤离、疏散；（九）临时征用房屋、运输工具、设施设备和场地等，启用应急救援物资和应急避难场所；（十）关闭或者限制使用易受灾害性天气危害的场所；（十一）及时向社会发布与公众有关的灾害信息，并加强相关信息报道的管理；（十二）及时组织力量消除次生、衍生灾害；（十三）向上级政府和毗邻地区请求支援；（十四）法律、法规规定的其他措施。,无对应案由
六安市灾害性天气应对工作规定第十六条,气象主管机构所属气象台站发布红色预警信号后，当地人民政府及其有关部门应当根据灾害危害程度，在橙色预警信号响应的基础上，依法采取停工、停业、停课、交通管制等措施。情况紧急时，当地的人民政府、村民委员会、居民委员会、企业和学校等，应当及时动员并组织受到灾害威胁的人员转移、疏散。,无对应案由
六安市灾害性天气应对工作规定第十七条,气象灾害防御重点单位接收到台风、暴雨、强对流、大风等气象灾害预警信号时，应当结合自身情况，采取相应的应对措施：（一）人员密集场所及劳动密集型企业必要时采取停工停课停业等相应的安全措施，并为滞留人员提供临时安全避险场所。（二）在建工程施工单位应当对施工设施设备和工作生活临时设施等采取加固措施，必要时应当停止高空和户外作业；地下工程施工应当严密监视地质变化和施工支护体系变化。（三）易燃易爆类单位应当采取停止户外作业、切断危险电源等防御措施；接收到高温预警信号时，应当对生产、充装、储存设施和运输工具采取隔热降温措施，必要时停止户外露天作业。（四）旅游景区、主题公园、风景区、重点文物保护单位等重点单位应当及时向游客发出警示信息，适时采取停止营业、关闭相关区域、组织人员避险等措施。（五）在水域从事捕捞、运输、开采等生产经营活动的单位应当及时要求船舶和相关人员采取停止作业、回港避险等措施。,无对应案由
六安市灾害性天气应对工作规定第十八条,灾害发生地人民政府应当组织有关部门和单位按照规定及时发布应急处置相关信息，做好舆情引导，及时回应社会关切。,无对应案由
六安市灾害性天气应对工作规定第十九条,应急处置结束后，灾害发生地人民政府应当及时组织开展调查核实、灾情上报、群众安置、分析总结等工作，制定恢复重建计划，并向上一级人民政府报告，修复交通运输、水利、电力、通信、广播电视等基础设施，恢复受灾地区正常生产生活秩序。,无对应案由
六安市灾害性天气应对工作规定第二十条,各级人民政府、有关部门及其工作人员违反本规定，在灾害性天气应对工作中未按照规定履行职责或者履职不力的，由有关机关责令改正；情节严重的，对直接负责的主管人员和其他直接责任人员依法给予处分。违反本规定的行为，有关法律、法规、规章已有规定的，依照其规定执行；构成犯罪的，依法追究刑事责任。,无对应案由
六安市灾害性天气应对工作规定第二十一条,本规定下列用语含义：（一）强对流，包括雷电、短时强降水、冰雹、雷雨大风和龙卷天气。（二）气象灾害预警信号，是指由市、县（区）气象台对本行政区域内的灾害性天气提前1小时至3天发布的警示类信息。（三）气象灾害防御重点单位，是指在发生灾害性天气时，容易直接或者间接造成人员伤亡、较大财产损失或者发生安全生产事故的单位。,无对应案由
六安市灾害性天气应对工作规定第二十二条,本规定自2024年4月1日起施行。,无对应案由
