fullClauseName,text,cause_of_action_1
安徽省国家赔偿费用管理规定第十三条,行政赔偿的赔偿义务机关应当自赔偿损失后２个月内，依法向有故意或者有重大过失的工作人员或者依法受委托的组织个人追偿部分或者全部国家赔偿费用。对有故意或者有重大过失的责任人员，有关机关应当依法给予行政处分；构成犯罪的，依法追究刑事责任。,无对应案由
安徽省国家赔偿费用管理规定第十四条,刑事赔偿的赔偿义务机关应当自赔偿损失后2个月内，依法向有下列情形之一的工作人员追偿部分或者全部赔偿费用：（一）刑讯逼供或者以殴打等暴力行为或者唆使他人以殴打等暴力行为造成公民身体伤害或者死亡的；（二）违法使用武器、警械造成公民身体伤害或者死亡的；（三）在处理案件中有贪污受贿，徇私舞弊，枉法裁判行为的。对有前款规定情形的责任人员，有关机关应当依法给予行政处分；构成犯罪的，依法追究刑事责任。,无对应案由
安徽省国家赔偿费用管理规定第十五条,赔偿义务机关向责任人员追偿国家赔偿费用的具体标准为：（一）因故意或者有本规定第十四条第一款规定情形造成国家赔偿的，追偿金为本人18个月的工资收入；（二）因重大过失造成国家赔偿的，追偿金为本人12个月的工资收入。赔偿义务机关向责任人员追偿国家赔偿费用不得超过赔偿义务机关支付的国家赔偿费用总额。本条第一款规定的工资收入，是指造成国家赔偿当月责任人员职务工资、级别工资、基础工资、工龄工资和职务津贴的总和。,无对应案由
安徽省国家赔偿费用管理规定第十六条,赔偿义务机关向依法受委托的组织追偿国家赔偿费用的具体标准为：（一）因故意造成国家赔偿的，追偿金为赔偿义务机关支付的国家赔偿费用总额；（二）因重大过失造成国家赔偿的，追偿金为赔偿义务机关支付的国家赔偿费用的60％。,无对应案由
安徽省国家赔偿费用管理规定第十七条,赔偿义务机关超出《国家赔偿法》规定的范围和标准赔偿的，对超出部分的赔偿费用无权追偿。,无对应案由
安徽省国家赔偿费用管理规定第十八条,国家赔偿费用依照本规定第九条第一款第（二）项的规定核拨的，追偿的国家赔偿费用应当全部上缴同级财政，纳入国家赔偿费用专户管理。,无对应案由
安徽省国家赔偿费用管理规定第十九条,财政部门应当建立健全对国家赔偿费用的管理和核拨制度，定期对同级赔偿义务机关支付国家赔偿费用的情况进行检查，并按规定将国家赔偿费用发生及拨付情况报本级人民政府备案。国家赔偿费用发生及拨付情况的备案由政府法制工作机构负责审查。,无对应案由
安徽省国家赔偿费用管理规定第二十条,国家机关有下列行为之一的，由同级财政部门依法追缴被侵占的国家赔偿费用；拒不缴付的，财政部门可以在该国家机关预算经费中予以扣除：（一）虚报、冒领、骗取国家赔偿费用的；（二）挪用国家赔偿费用的；（三）未按规定追偿国家赔偿费用的；（四）违反《国家赔偿法》的规定支付国家赔偿费用的。国家机关有前款所列行为之一的，同级财政部门应当提请有关部门对负有直接责任的主管人员和其他直接责任人员给予行政处分；构成犯罪的，依法追究刑事责任。,无对应案由
安徽省国家赔偿费用管理规定第二十一条,赔偿义务机关违反本规定，支付赔偿金后不依法向同级财政部门申请核拨的，由同级财政部门对其财务收支状况进行审查，发现有违反财政法规行为的，依法追究其法律责任。,无对应案由
安徽省国家赔偿费用管理规定第二十二条,财政部门有下列行为之一的，由本级人民政府法制工作机构提请本级人民政府责令限期改正，并可由有关部门对负有直接责任的主管人员和其他直接责任人员给予行政处分：（一）违反本规定第十一条规定应当提请本级人民政府责令行政赔偿的赔偿机关自行承担部分或者全部国家赔偿费用而未提请的；（二）违反本规定第十九条第一款规定，未能依法对赔偿义务机关支付国家赔偿费用的情况进行监督检查的。上级财政部门对有前款规定行为的下级财政部门，应当责令限期改正。,无对应案由
安徽省国家赔偿费用管理规定第二十三条,国家赔偿费用财务管理办法，由省人民政府财政部门制定。,无对应案由
安徽省国家赔偿费用管理规定第二十四条,本规定应用中的具体问题，由省人民政府财政部门负责解释。,无对应案由
安徽省国家赔偿费用管理规定第二十五条,本规定自发布之日起施行。,无对应案由
